m5xFAD	WT
ENSMUSG00000015289	3.59844504444271	3.81930247032418
ENSMUSG00000015290	5.7973084602417	5.6518124419253
ENSMUSG00000032806	4.18343065589818	3.42920990777531
ENSMUSG00000031399	3.58246879839103	4.60558145362333
ENSMUSG00000004221	3.34344618640207	2.85296932417312
ENSMUSG00000031400	4.2279647390782	3.98477060701802
ENSMUSG00000083283	5.56581522915858	5.37476327252031
ENSMUSG00000080777	6.79243192281397	6.38976909081121
ENSMUSG00000032750	1.18035907506015	1.09847560865277
ENSMUSG00000031403	2.46443563678908	2.40304244216826
ENSMUSG00000031402	3.03743765311505	3.03250337326468
ENSMUSG00000080254	3.49230556797685	3.41153237633458
ENSMUSG00000031198	4.13611546446487	4.4409155992117
ENSMUSG00000090110	3.01101912042741	3.15796699724696
ENSMUSG00000031201	1.91576711658141	1.57359289310284
ENSMUSG00000048709	6.17044027181937	5.68839473960341
ENSMUSG00000031197	4.03635486932108	3.90240839065405
ENSMUSG00000031202	3.62633280227401	3.15061029493391
ENSMUSG00000087396	1.44725460224346	0.862221598394989
ENSMUSG00000081996	4.27545133018183	4.19467813853957
ENSMUSG00000016382	5.25891124892809	5.14174503540018
ENSMUSG00000084202	3.64081250024609	3.34400121650242
ENSMUSG00000025246	3.98488644412741	3.38848584419129
ENSMUSG00000081164	5.6455916016276	6.1279030517765
ENSMUSG00000035725	2.43893502692899	2.37491556041809
ENSMUSG00000081781	5.16376983469377	5.08072242342312
ENSMUSG00000083258	2.87203191148917	3.12896505008361
ENSMUSG00000081049	9.57209713944465	9.78364704954617
ENSMUSG00000081221	9.6676041467783	9.89684324005768
ENSMUSG00000083367	6.41916978407231	6.16227134141799
ENSMUSG00000025666	4.34803199981688	3.86715389107324
ENSMUSG00000082319	5.9994409326122	5.84053543161461
ENSMUSG00000045103	0.626370419002075	0.260985722191101
ENSMUSG00000035476	2.16436384032152	1.01059551044156
ENSMUSG00000025059	1.94183297568053	1.11292691552395
ENSMUSG00000025058	1.23096113043701	1.14902399393148
ENSMUSG00000052372	0.909044940184852	0.0994677432840199
ENSMUSG00000083421	3.31245413796886	3.91363327234416
ENSMUSG00000081673	6.51655712029529	6.93645167917738
ENSMUSG00000097961	9.78700513628455	9.47212876720849
ENSMUSG00000084289	8.66703723114232	9.04558679676815
ENSMUSG00000035277	2.76004776535451	3.0036991490504
ENSMUSG00000006678	0.672477651588508	0.183866894923312
ENSMUSG00000035246	3.87636445822114	4.18604412715215
ENSMUSG00000035232	3.69886881119559	3.55910623067204
ENSMUSG00000079509	2.24415868744003	2.37694862974396
ENSMUSG00000035150	5.5627472007989	5.44852440856027
ENSMUSG00000043929	0.984760485880592	0.457511236113465
ENSMUSG00000084904	1.99816775036918	1.69935548701581
ENSMUSG00000025151	7.6690670356762	7.53510703858127
ENSMUSG00000071723	4.31321722283988	4.32206565505071
ENSMUSG00000083438	2.70638924039216	2.03823033516228
ENSMUSG00000073062	0.910287447857932	0.567139243798156
ENSMUSG00000082776	4.00683979078096	2.55581521529645
ENSMUSG00000081418	3.65403332043759	4.25521245481289
ENSMUSG00000073060	3.50513839207578	3.52622870136952
ENSMUSG00000071722	1.07830486000449	0.99636772349896
ENSMUSG00000025656	5.76105566652142	5.46119629870115
ENSMUSG00000050332	1.30815977442404	1.46571684458056
ENSMUSG00000035062	4.02491176068752	4.0322069498064
ENSMUSG00000035045	1.96985865283456	1.9880287711446
ENSMUSG00000057421	3.75325667215914	3.63131558526218
ENSMUSG00000031207	3.27418301753299	3.37467625575249
ENSMUSG00000031209	1.20418139577502	0.118015722158216
ENSMUSG00000046532	2.12033883836249	2.27918461893434
ENSMUSG00000031214	2.52062283492811	2.24557202159335
ENSMUSG00000047694	2.82609469067076	1.81485524212789
ENSMUSG00000082549	5.609587799038	6.08642932245389
ENSMUSG00000031216	3.93136935941281	2.67890683801616
ENSMUSG00000031217	3.54299835605882	3.66071410143245
ENSMUSG00000034403	7.21897022288935	7.16687219827841
ENSMUSG00000071719	4.59313621380894	4.8701297906168
ENSMUSG00000059327	1.49875525556374	1.8818316501494
ENSMUSG00000031221	3.68168175121722	3.48176028771084
ENSMUSG00000067597	1.37663281523311	0.487250549865859
ENSMUSG00000060890	1.90477299553286	1.82172558426221
ENSMUSG00000015668	4.57540598244952	3.82793209872814
ENSMUSG00000034311	0.676290513257698	0.594353376752167
ENSMUSG00000019359	1.41985057578769	1.53517041197442
ENSMUSG00000000881	6.18183488078173	5.79546625048993
ENSMUSG00000031297	2.3497111562255	2.28356893385254
ENSMUSG00000046032	4.52860672929025	5.27786556803716
ENSMUSG00000042903	4.86325242715907	4.64864071497916
ENSMUSG00000079487	1.8628015397248	1.88837916958687
ENSMUSG00000096056	1.14629617110289	1.07242509685813
ENSMUSG00000031302	4.40107677009394	4.36991101675784
ENSMUSG00000047797	4.84219674381514	4.56345083455496
ENSMUSG00000031310	5.01014288141534	5.22994052440218
ENSMUSG00000031311	3.32285893466567	3.25416027125382
ENSMUSG00000031312	2.55340566157065	2.21142140237414
ENSMUSG00000031314	3.56400580884178	3.48277116813197
ENSMUSG00000034160	5.2373324863147	4.52277605692298
ENSMUSG00000082729	5.10899729012948	4.4408383848996
ENSMUSG00000084197	4.32746614352983	4.2503749297883
ENSMUSG00000045010	1.89815974509035	1.81738655344809
ENSMUSG00000082284	4.42576433276448	5.02694346713978
ENSMUSG00000079481	2.89399879407158	2.63957163717143
ENSMUSG00000049191	3.84043163549961	3.74262279738291
ENSMUSG00000031320	6.7727151772344	6.85177742531845
ENSMUSG00000051159	3.00146326859715	2.73669826530217
ENSMUSG00000067567	2.53325714489315	2.17069966035391
ENSMUSG00000034055	3.61892534030066	3.42869486983424
ENSMUSG00000080899	2.6488196501596	3.05651948361986
ENSMUSG00000080845	5.23339520628322	4.96052817757323
ENSMUSG00000031323	2.34857326662414	3.43961038383547
ENSMUSG00000086524	6.35458860595248	5.70908374198953
ENSMUSG00000048949	5.77611366635763	5.56561566273105
ENSMUSG00000082229	5.54353972498292	5.22297061055565
ENSMUSG00000031327	2.92312057987854	2.62013847904832
ENSMUSG00000097571	1.26436963665739	1.19793438170595
ENSMUSG00000086370	2.97405096084596	2.47878917006636
ENSMUSG00000065509	7.33862083060403	6.45029871414867
ENSMUSG00000076269	6.79652952449118	6.1283706192613
ENSMUSG00000103697	1.17532591829048	0.507167013060595
ENSMUSG00000033965	5.13951805449042	5.38409741204748
ENSMUSG00000083019	6.64470676536037	7.03269951778896
ENSMUSG00000056537	3.60299370892571	3.26454193623066
ENSMUSG00000088036	6.59848969983431	6.51544228856366
ENSMUSG00000046449	1.27657223187486	1.73707743870681
ENSMUSG00000031333	2.05564364046998	2.17898905799826
ENSMUSG00000083327	7.91180192643174	8.03898667864389
ENSMUSG00000082996	4.50529822682674	3.83713932159686
ENSMUSG00000073016	1.93524906382558	1.85331192732005
ENSMUSG00000033906	1.92516241896886	1.85698403988159
ENSMUSG00000031224	3.18080341508496	3.6249243156007
ENSMUSG00000087174	1.63918267641492	1.03426176472889
ENSMUSG00000031226	2.51998830750085	1.72074062109868
ENSMUSG00000031227	6.54662263946001	6.75886902587184
ENSMUSG00000083889	3.85463543531858	4.78137550695701
ENSMUSG00000085791	9.05455044700417	9.13570059082263
ENSMUSG00000087620	0.922696396580609	0.623307617170774
ENSMUSG00000063442	4.99260732867043	5.44370262632848
ENSMUSG00000031230	2.4224124714104	2.33936506013975
ENSMUSG00000031229	1.68290553445117	0.94664471256597
ENSMUSG00000079965	5.47050450329858	4.93057210468704
ENSMUSG00000031232	3.04275676823106	2.69340517929228
ENSMUSG00000031231	5.98438890789144	5.9943005348045
ENSMUSG00000033777	1.70705161176336	2.10726532738784
ENSMUSG00000062070	5.09840345473656	5.04072633094016
ENSMUSG00000047242	4.2342692887277	4.17615203312442
ENSMUSG00000081289	2.72386840641101	2.07086754953407
ENSMUSG00000083595	2.38435309562741	2.8862818955056
ENSMUSG00000047686	1.26184431010734	2.50979798591602
ENSMUSG00000031239	4.64841764827385	4.75249970371603
ENSMUSG00000031242	3.56749375592213	2.25220154587143
ENSMUSG00000063663	-0.265246673095504	-0.342337886837036
ENSMUSG00000031245	4.24439739293933	4.25530106545791
ENSMUSG00000031246	4.13118852346904	2.92276005298679
ENSMUSG00000082189	3.26631975238735	2.19127960184375
ENSMUSG00000056854	1.27166528091836	2.19059610890701
ENSMUSG00000025665	1.48119389566429	1.00140219448447
ENSMUSG00000034551	0.878432697839333	0.292319419355664
ENSMUSG00000083392	4.25386119556747	4.18965153312334
ENSMUSG00000025525	1.60011320576161	1.25704401949994
ENSMUSG00000025529	1.15221770021967	0.853873471381725
ENSMUSG00000025531	2.37074965254823	1.88883909599617
ENSMUSG00000025597	1.78025357090191	1.21704595156802
ENSMUSG00000082070	5.78089714426741	5.61873152534794
ENSMUSG00000082260	9.1471653101962	8.71677059757933
ENSMUSG00000081034	3.13858978457241	4.55119026103379
ENSMUSG00000043295	5.12321114934918	4.78006294528941
ENSMUSG00000034755	0.179780314044155	-0.478289152913984
ENSMUSG00000083668	2.73538364705211	2.65834483344885
ENSMUSG00000055733	4.51109313341669	3.14791985459514
ENSMUSG00000079450	0.598489699834314	0.515442288563658
ENSMUSG00000096831	5.71988233967282	6.24182358537616
ENSMUSG00000094238	5.5945724254161	6.16361122712934
ENSMUSG00000093990	5.30779309214391	6.32055168168221
ENSMUSG00000096135	5.30537034946424	5.52730720537606
ENSMUSG00000095017	5.72024560420479	5.77704529628619
ENSMUSG00000095137	5.83563351660175	5.9804246826914
ENSMUSG00000096763	5.8373694340083	5.53303419158336
ENSMUSG00000095499	5.72041287909595	6.32044464747422
ENSMUSG00000096437	5.7257138385807	6.07676486369595
ENSMUSG00000082382	5.11548035463533	4.81760287258878
ENSMUSG00000034480	0.979405864418862	0.673260485828621
ENSMUSG00000051323	3.22478755440026	3.31660933594499
ENSMUSG00000067377	3.67220105071757	3.40305746763354
ENSMUSG00000031253	1.85364467001864	1.18548576478875
ENSMUSG00000031255	1.04304884354196	0.374889938312084
ENSMUSG00000080788	2.91784164589091	2.62066898193487
ENSMUSG00000031256	3.46041163099045	2.8325904264616
ENSMUSG00000031258	2.21758813308463	1.72858494174045
ENSMUSG00000067369	2.678669192506	2.52950388939493
ENSMUSG00000033578	6.49302998298987	6.1484467887412
ENSMUSG00000000223	3.99279206688081	3.76144654624903
ENSMUSG00000070641	3.9914187368151	3.42821111748122
ENSMUSG00000048007	4.94356382652112	4.88478518888888
ENSMUSG00000031264	1.74570709068673	1.66861587694519
ENSMUSG00000079435	3.99010764559589	4.54341964324837
ENSMUSG00000031266	3.34869537948959	3.5638654598425
ENSMUSG00000045427	5.39152171735353	5.26534145826593
ENSMUSG00000085226	3.94221884400403	3.59907063994426
ENSMUSG00000049804	3.68763041925087	3.33332360715772
ENSMUSG00000033460	4.86651502618787	4.72961242640769
ENSMUSG00000050394	3.81719941014323	3.75156829276744
ENSMUSG00000049047	2.68490684803139	1.23467924851241
ENSMUSG00000033436	5.72213445060435	5.53577736204967
ENSMUSG00000052676	2.89918533140672	2.56306090690776
ENSMUSG00000031409	8.38814896718816	8.79137094505422
ENSMUSG00000072969	3.47342656964193	3.24577269597016
ENSMUSG00000043384	6.81229985673752	6.41653315526007
ENSMUSG00000072964	5.01475918405001	3.80504970071588
ENSMUSG00000072966	5.83803260226328	5.306159094021
ENSMUSG00000048040	5.04861449472094	5.34310562997589
ENSMUSG00000048355	5.39337370869703	5.29792122245725
ENSMUSG00000042750	8.82703456274787	9.32546926604532
ENSMUSG00000051579	4.14904078586527	4.63886517028238
ENSMUSG00000054034	7.99049591811585	8.31519949608805
ENSMUSG00000050071	6.28753105068476	6.50277344025756
ENSMUSG00000042712	6.17812819357206	6.18740422090391
ENSMUSG00000046432	8.57904348695179	9.08582575390782
ENSMUSG00000044550	4.88427867579147	5.2463941910596
ENSMUSG00000049536	3.71166405691201	4.06641307822468
ENSMUSG00000031422	7.3800632875255	7.15470399155368
ENSMUSG00000087368	2.0001774056054	0.918917253632355
ENSMUSG00000031425	8.33075975537173	7.56338437237304
ENSMUSG00000043463	3.39891450124752	3.3376750914378
ENSMUSG00000081295	4.55069360683877	5.16606210785128
ENSMUSG00000089768	4.32709693573253	4.24632374409027
ENSMUSG00000044348	1.40154256259036	1.45232527351011
ENSMUSG00000031428	7.13170804969539	7.42047443233666
ENSMUSG00000084086	4.87691404669443	4.70772429586429
ENSMUSG00000082955	2.83804901621231	2.76781782144582
ENSMUSG00000059203	1.17038291882371	1.31733079564326
ENSMUSG00000042515	1.11885707615975	0.776793211645071
ENSMUSG00000031438	3.18072823240152	2.41182913079926
ENSMUSG00000042473	0.440020579770856	1.3589514077595
ENSMUSG00000098559	7.69692894726939	7.81407958396791
ENSMUSG00000047230	3.72914648893459	2.17502607194139
ENSMUSG00000031434	0.803438577824451	0.947789964129395
ENSMUSG00000031433	0.669852218743834	0.00169331351395385
ENSMUSG00000042425	3.92046437618603	3.97592977066436
ENSMUSG00000031432	5.50927963121352	6.08933421929777
ENSMUSG00000031431	5.76287600577152	5.27629908437341
ENSMUSG00000000266	1.95727727528667	2.1131005558791
ENSMUSG00000031429	3.83960231196103	4.19128297102398
ENSMUSG00000079418	2.4006965992952	1.32047343257003
ENSMUSG00000031273	0.622420051819613	0.325608768075949
ENSMUSG00000031274	0.87379241272501	-0.0155898526422469
ENSMUSG00000080775	5.28728102233456	5.57929146776745
ENSMUSG00000082675	6.67248315859922	6.35889175751888
ENSMUSG00000042271	3.53093954918248	2.53598860450307
ENSMUSG00000090122	3.99040504672256	4.02702083658095
ENSMUSG00000031278	3.72881503514775	3.26789608477165
ENSMUSG00000081750	5.02300763920166	4.53439688253647
ENSMUSG00000048600	5.47728986527272	4.99339844173165
ENSMUSG00000047045	3.72723884363429	3.36221694981692
ENSMUSG00000042225	0.955920208593206	1.46711402138388
ENSMUSG00000085584	1.10346932442596	1.0204219131553
ENSMUSG00000031283	2.0420009274707	1.4405832007778
ENSMUSG00000031284	3.90499998373655	3.85091813094349
ENSMUSG00000067276	0.17684075768274	0.359823933496976
ENSMUSG00000031285	1.99959266812472	1.66955762528548
ENSMUSG00000041718	0.0454768464671531	1.28539709612524
ENSMUSG00000080922	4.42104290495659	4.92297170483478
ENSMUSG00000041710	0.813427784433948	0.732654592791686
ENSMUSG00000041700	2.21187253440732	2.13109934276506
ENSMUSG00000041688	2.19610057089347	1.67637113731774
ENSMUSG00000100104	8.88820881772697	9.03526171315186
ENSMUSG00000081718	3.34864665115997	3.63987664772278
ENSMUSG00000041380	2.9043614554023	2.04837370926112
ENSMUSG00000031290	0.457926758023344	0.640936337070936
ENSMUSG00000048592	2.53305885451673	2.62351451951291
ENSMUSG00000041353	2.46319277711662	2.40163631117728
ENSMUSG00000025269	1.26067140406469	0.615762094365678
ENSMUSG00000025270	1.87455313213802	1.79261599563249
ENSMUSG00000025272	6.08598694135718	5.93806082559289
ENSMUSG00000025268	5.01560712246107	4.98439190533251
ENSMUSG00000025266	5.31652763336444	5.42804111873378
ENSMUSG00000025265	2.4144750716557	1.44045678172438
ENSMUSG00000025264	5.3025389585831	5.34431835925353
ENSMUSG00000041245	1.64959230219508	1.34108673894753
ENSMUSG00000083596	9.24205221745863	9.45231936462341
ENSMUSG00000025262	1.07924790922293	1.19925681860317
ENSMUSG00000084166	5.37519085052958	5.61910536248053
ENSMUSG00000082423	9.89452002146397	9.56072625330742
ENSMUSG00000041229	2.49293410104507	1.84877673415361
ENSMUSG00000025261	3.6330250522674	3.32475155554793
ENSMUSG00000025260	4.60073283878923	4.45921773133791
ENSMUSG00000041133	3.63458203805742	3.02711440125539
ENSMUSG00000083474	5.91630241015302	5.66099130854422
ENSMUSG00000041115	5.99573194049043	6.22931832977189
ENSMUSG00000025332	3.90568985052435	3.98648189016791
ENSMUSG00000087403	2.78114715599457	2.72124453888727
ENSMUSG00000041096	6.72523934267032	6.82480277560064
ENSMUSG00000056679	3.40805994128133	2.85300225427002
ENSMUSG00000087569	2.48430025745467	2.18491147804484
ENSMUSG00000045180	3.96833689503561	4.12288083047353
ENSMUSG00000095597	10.3964328306811	10.5600998203883
ENSMUSG00000047238	6.03753460792588	6.27892581406624
ENSMUSG00000085982	0.997303150988273	0.915366014482743
ENSMUSG00000041658	4.43694539635998	4.93206900290589
ENSMUSG00000041649	1.02042553641802	0.942197644678011
ENSMUSG00000050148	6.00386913525062	6.12643765945086
ENSMUSG00000041633	1.32948854149028	1.02897678269445
ENSMUSG00000086316	4.52794396573343	4.3538439465605
ENSMUSG00000082906	5.23710211587717	5.15887422413716
ENSMUSG00000046550	3.35111456401264	4.19065486840481
ENSMUSG00000082197	3.42202622350938	3.07779309238445
ENSMUSG00000045694	5.98373762913172	6.7455151278251
ENSMUSG00000025283	5.33219034778507	4.52533503834687
ENSMUSG00000025287	2.7969621115131	2.36302039221047
ENSMUSG00000025289	2.73812601359764	2.66705575436818
ENSMUSG00000083362	3.57196926647203	2.90381036124215
ENSMUSG00000041552	1.55202478966934	1.73614464348205
ENSMUSG00000084932	4.40238076658834	4.58539034563594
ENSMUSG00000085711	5.01410180797432	4.1731359215266
ENSMUSG00000071708	4.84620443228544	5.20639739430684
ENSMUSG00000046873	1.55829768363913	0.866426708618793
ENSMUSG00000047485	3.94066559519328	4.1056958807672
ENSMUSG00000025658	4.23587101900691	4.01307260033032
ENSMUSG00000031309	2.33450794824096	1.59587925665331
ENSMUSG00000067194	4.83262316485801	4.69093828027061
ENSMUSG00000041020	5.11760769570575	4.61151582565539
ENSMUSG00000044150	1.52900594935423	1.03986482810368
ENSMUSG00000082693	7.52111133099779	6.60338033062841
ENSMUSG00000083906	4.44955723196739	3.88624581668213
ENSMUSG00000040990	1.92973195597352	2.36499361951122
ENSMUSG00000031299	6.61135046876376	6.42074398152096
ENSMUSG00000031295	2.01829421172325	2.23433828212274
ENSMUSG00000031292	3.35369383015195	3.05160947575814
ENSMUSG00000081845	3.74313263057794	4.03435793953323
ENSMUSG00000043518	3.12509388168129	3.28497685460197
ENSMUSG00000082625	2.61765635006048	1.86667060631779
ENSMUSG00000040855	4.65625697408108	4.63499563361387
ENSMUSG00000059461	5.50024229667827	6.02390621844782
ENSMUSG00000086034	3.53826287767791	3.0484945568222
ENSMUSG00000031353	5.0709908114696	5.25181568481604
ENSMUSG00000038344	2.28803846386787	1.28694400280534
ENSMUSG00000031357	3.96295152918614	3.75801281688641
ENSMUSG00000031360	3.02720640969671	2.31314824286904
ENSMUSG00000083695	2.8883266421689	3.29491620086403
ENSMUSG00000031367	3.34977835753968	2.75584663709522
ENSMUSG00000031370	3.28090039128961	3.15048069892535
ENSMUSG00000031373	1.14496635990987	1.39764117294125
ENSMUSG00000040749	2.72677741373943	3.36277910757837
ENSMUSG00000031377	1.51195973610816	1.42891232483751
ENSMUSG00000031379	1.14853638527497	0.849147605865131
ENSMUSG00000031380	2.35377374561393	2.47442023478718
ENSMUSG00000031381	1.45729189840028	0.647890171533071
ENSMUSG00000031382	2.10929257435581	1.81407963901376
ENSMUSG00000061778	1.52589964565066	1.080923276358
ENSMUSG00000047757	1.83803950574114	1.49380637461621
ENSMUSG00000018589	1.48268731112707	2.24963444086809
ENSMUSG00000082134	5.53350603628879	4.72434243277718
ENSMUSG00000040621	1.82608176902887	2.42825655364511
ENSMUSG00000031342	7.16929260306886	6.81524364735304
ENSMUSG00000040586	1.65684798004851	2.05028638810942
ENSMUSG00000079317	2.64282958246002	3.13002798938604
ENSMUSG00000079316	5.3208812846403	4.52587728321651
ENSMUSG00000051224	1.06911114576627	1.67083489569829
ENSMUSG00000000402	1.7042946289857	1.62352143734344
ENSMUSG00000067147	3.14170668679369	3.86721546631943
ENSMUSG00000049775	10.3146070716449	10.6224145586236
ENSMUSG00000044583	1.79005594711269	1.52404209497023
ENSMUSG00000025742	3.43517143861336	2.4906289930284
ENSMUSG00000049176	3.19835814543252	2.82832978524718
ENSMUSG00000031358	3.19106686444143	3.02719074584054
ENSMUSG00000031355	0.908883792074022	0.138778707178616
ENSMUSG00000031352	2.35039174880129	2.55149277858947
ENSMUSG00000081137	3.94629769368973	3.58286173643564
ENSMUSG00000035299	0.870899295606964	0.993144794953043
ENSMUSG00000072844	2.55936616259831	2.48567950953411
ENSMUSG00000095562	5.30110584375288	5.4490386165555
ENSMUSG00000069125	4.7406876040941	4.88503899039905
ENSMUSG00000091223	4.57022853673991	4.3355767063031
ENSMUSG00000025255	0.00534532457868409	-0.23480330917161
ENSMUSG00000040374	4.61733907798541	4.31485071965273
ENSMUSG00000103034	9.58290938120811	9.8542737389206
ENSMUSG00000027499	5.01192319257552	4.77572020694024
ENSMUSG00000043542	4.16200859763205	3.57770488384642
ENSMUSG00000103921	2.85909255293555	2.61894391918525
ENSMUSG00000102463	3.92593958420264	5.04932940019771
ENSMUSG00000027500	6.89157503472194	6.91012216274846
ENSMUSG00000040289	4.77006673225532	4.59532908074148
ENSMUSG00000040269	5.06780814703538	5.18662048453087
ENSMUSG00000081657	5.20394863851407	4.9071373547704
ENSMUSG00000027506	4.20463291704728	3.77501110108102
ENSMUSG00000069114	1.61912783592764	1.02317384089991
ENSMUSG00000040209	2.91689821520318	2.72337097246715
ENSMUSG00000027508	2.13102294339332	1.57400234993243
ENSMUSG00000027533	3.83021453858817	4.37409165375124
ENSMUSG00000049230	3.38993186322386	3.19359083273665
ENSMUSG00000027531	4.33971852068664	3.86000251275796
ENSMUSG00000039795	1.86049287253839	2.26616461117359
ENSMUSG00000027536	-0.195035476964463	-0.275808668606725
ENSMUSG00000027534	3.11331415888158	3.2560503304758
ENSMUSG00000103735	6.93556062548439	6.377686740363
ENSMUSG00000102215	3.58993449137242	4.10184835460313
ENSMUSG00000039717	4.48315448599526	4.80360599021996
ENSMUSG00000104514	4.91925216624812	4.71524517625619
ENSMUSG00000027550	1.8122499325484	1.00922813341148
ENSMUSG00000027552	3.43471460088242	3.37155976262035
ENSMUSG00000078784	3.00304636793506	3.6358042993055
ENSMUSG00000027555	1.93838331454971	1.85644617804418
ENSMUSG00000097790	9.47165602311278	9.88485263407127
ENSMUSG00000027562	6.70634841264169	6.63391803533352
ENSMUSG00000047213	2.90605212058329	2.90798903787154
ENSMUSG00000100252	3.02438646725706	2.47812940954755
ENSMUSG00000082896	7.28691174677683	7.13464979050079
ENSMUSG00000025128	4.76374204465091	5.05290773580001
ENSMUSG00000039519	3.2798200453492	3.53780085706702
ENSMUSG00000104918	1.14662134983688	1.33187853085303
ENSMUSG00000027599	4.8821269176058	4.87221260536009
ENSMUSG00000027601	2.5878038318183	2.20076906332246
ENSMUSG00000069094	2.65883372844505	2.37846002423867
ENSMUSG00000049796	3.99151617980334	3.5097630870073
ENSMUSG00000048106	2.64608002602203	2.65086373817817
ENSMUSG00000003617	1.4558621508757	0.942455689098036
ENSMUSG00000027615	1.42845504091038	1.14401206813372
ENSMUSG00000002428	2.48640032221567	2.17681684715752
ENSMUSG00000019528	4.86032723060779	5.01296375925291
ENSMUSG00000039617	6.10920438833308	6.10335272068412
ENSMUSG00000106321	3.7399361754145	3.66176003460781
ENSMUSG00000106019	3.82453579044293	3.86104147013071
ENSMUSG00000027630	3.17080085492262	3.423332000509
ENSMUSG00000057036	5.4407357775827	5.91642919058887
ENSMUSG00000069083	4.38621117599696	4.53716640149498
ENSMUSG00000063887	2.18711390735051	1.70044347106391
ENSMUSG00000027698	5.55929709750504	5.137286278809
ENSMUSG00000039304	1.00389332677607	0.926802113034537
ENSMUSG00000039286	0.987936518666078	0.390815754556982
ENSMUSG00000043164	3.62112151238348	4.39232201469582
ENSMUSG00000027695	0.573243557759952	0.215458140085065
ENSMUSG00000027692	3.36697529830731	3.27197189164805
ENSMUSG00000070522	4.43610027227797	5.17770470082858
ENSMUSG00000050192	3.42977059777174	2.93867510596736
ENSMUSG00000039221	3.1417512563386	2.9189186460073
ENSMUSG00000063600	2.33007841628995	1.48455450608549
ENSMUSG00000027684	0.177231422851136	-0.577278899668212
ENSMUSG00000037730	2.44225349872137	0.984251535633121
ENSMUSG00000027706	5.39913006823336	5.15554014580468
ENSMUSG00000037661	1.31988239624624	0.978982476594833
ENSMUSG00000037652	2.22956282271689	1.78869412756061
ENSMUSG00000037643	3.68960690683038	3.6988718394194
ENSMUSG00000027660	2.52755569423507	2.46951670480014
ENSMUSG00000037625	7.25109295908405	6.96731042543048
ENSMUSG00000069072	4.48676005104897	4.48549278725716
ENSMUSG00000085953	1.81453805919907	1.99641096024818
ENSMUSG00000103998	2.19395762417665	1.85080942011687
ENSMUSG00000037610	1.49525954272566	1.90296038017516
ENSMUSG00000027663	4.19476632473867	3.6598948042094
ENSMUSG00000027665	3.48014476640226	2.51219241445174
ENSMUSG00000027667	4.02536823988664	3.46516009243535
ENSMUSG00000027668	3.97388451261267	4.11326653237287
ENSMUSG00000027669	1.46198326506678	1.83408074026092
ENSMUSG00000027671	1.44231494723679	0.774156042006908
ENSMUSG00000037531	3.36162484993637	1.768460888844
ENSMUSG00000027673	4.36759188950095	3.85640796994608
ENSMUSG00000056900	2.83395224187661	2.72840182665579
ENSMUSG00000104283	2.23300510308182	1.98956582158516
ENSMUSG00000027674	4.37339368571568	4.48618507559251
ENSMUSG00000087625	2.74024120708838	3.24217000696657
ENSMUSG00000103423	3.15074049865876	3.65266929853695
ENSMUSG00000027677	3.96315891202428	3.08012242266874
ENSMUSG00000027676	1.08567555971737	0.651731443955349
ENSMUSG00000044434	6.05707849593792	5.607078360308
ENSMUSG00000027680	2.95186931454278	3.08010897114188
ENSMUSG00000105135	3.84857059240762	2.92794913956748
ENSMUSG00000027679	2.25907094642626	1.90312795821851
ENSMUSG00000105176	1.20448142989019	1.49346775992625
ENSMUSG00000105265	2.51788471405882	1.45793175312152
ENSMUSG00000092242	1.54244812194842	1.79798444779637
ENSMUSG00000074637	5.04998859827146	4.35192643414673
ENSMUSG00000106496	3.52244965922058	3.66958855557293
ENSMUSG00000037400	3.53694845135644	3.45780175864419
ENSMUSG00000027708	2.33328582225536	2.6615801765593
ENSMUSG00000085655	3.68890431259292	3.61351796811519
ENSMUSG00000105095	5.48178984726791	5.19354704805502
ENSMUSG00000027709	1.44262895918377	0.99051157009243
ENSMUSG00000086392	0.504910457696361	-0.163248447533519
ENSMUSG00000027710	1.8593061443416	1.41007082436221
ENSMUSG00000105419	2.42387062748289	1.75571172225301
ENSMUSG00000033883	2.68545453048301	2.37988843652767
ENSMUSG00000058400	2.68046306972672	2.77425128431148
ENSMUSG00000027712	4.62027710367816	4.56204813609863
ENSMUSG00000085007	3.71037554315144	2.85707946435512
ENSMUSG00000027714	2.03405687416882	1.08774568791572
ENSMUSG00000037325	2.28516248060145	1.63481204607766
ENSMUSG00000027716	2.37032997027011	1.89153850002056
ENSMUSG00000037270	1.00400560630969	0.321062170203835
ENSMUSG00000081705	3.66126949416459	3.5793860277572
ENSMUSG00000027720	2.94641300325462	2.86336559198397
ENSMUSG00000084754	1.71611538383283	1.63423191742544
ENSMUSG00000045031	1.60965062682877	2.05356003559235
ENSMUSG00000051444	2.98529890593019	2.03859111657955
ENSMUSG00000037225	1.75115133116646	0.979902366827631
ENSMUSG00000027722	1.44192882451302	1.58887670133257
ENSMUSG00000081093	6.55959602666968	6.07280206075025
ENSMUSG00000037211	3.35300756284555	3.79635181128208
ENSMUSG00000058174	2.84432638237415	2.48224815074282
ENSMUSG00000105359	7.26705967904132	7.13920219582456
ENSMUSG00000044864	3.2715322203209	2.8718004254774
ENSMUSG00000046743	0.953484083424719	0.892853946982147
ENSMUSG00000050533	4.3636068187614	3.80039919942752
ENSMUSG00000060798	2.00104770290557	1.65677445331637
ENSMUSG00000025757	3.95021547110943	3.35504421897094
ENSMUSG00000025759	2.09508390936401	1.76050043564031
