m5xFAD-A	WT-A	m5xFAD-B	WT-B
ENSMUSG00000033721	1.24980883012844	1.4001195934583	2.00178402343392	1.24297938724108
ENSMUSG00000059857	3.18743037333163	2.72068620507596	2.90008649179883	3.30698929445474
ENSMUSG00000049300	2.35252847808834	1.91692537616538	3.51265059561159	3.21725529748971
ENSMUSG00000105509	1.53558103148749	1.35345434195773	0.925525537518173	1.53072996529301
ENSMUSG00000106666	7.30084227938829	6.54552835466061	7.07246977800113	7.29071531231573
ENSMUSG00000074264	2.85962836433308	3.05694866978604	2.32233256746185	2.8502551427365
ENSMUSG00000027981	0.104759293066117	1.25792791997486	0.652919317807818	1.90682192488502
ENSMUSG00000027966	0.486725798082812	-0.0116778654622891	0.695783897022974	0.74133275192025
ENSMUSG00000027965	1.11605674799048	0.334511626846531	2.47518399882985	1.111205681796
ENSMUSG00000045092	6.46057606250842	5.82778259178555	6.39170823216985	6.67871607236542
ENSMUSG00000054426	1.57912594624967	1.98386762871063	2.85326600279393	2.16114325204591
ENSMUSG00000033554	1.15361116734146	1.47173403907263	1.36266926628162	1.40821812117889
ENSMUSG00000054414	1.68504734112135	1.36730553681043	2.10744322429694	1.52279053508666
ENSMUSG00000027963	5.22309235806592	5.17926849742564	5.59976536936095	5.17035454824867
ENSMUSG00000027962	2.38945389950258	1.84588638648382	2.87208052327735	2.13767965618719
ENSMUSG00000068696	3.48821761706668	2.44316663703093	4.0520635643072	4.0178288200661
ENSMUSG00000033502	0.197204131642405	0.613400467553067	-0.257493707194786	0.511686602330322
ENSMUSG00000000339	4.73463320685011	4.85312303803716	5.03252332476002	5.0859382323038
ENSMUSG00000000340	2.41517253705778	2.24298431150095	3.20458218982138	2.66977949089522
ENSMUSG00000082394	4.59786530974183	4.83795012667159	3.98780981577251	5.59096074405413
ENSMUSG00000034437	7.10942258480361	7.02233972830141	6.70441769364536	7.43480675305208
ENSMUSG00000027961	0.446304266008244	0.25162751685501	1.98071921741398	1.02832157180448
ENSMUSG00000033439	0.803155417866247	0.0216102967222938	1.17262840244691	0.215392431693083
ENSMUSG00000089911	2.74503036011204	2.23276206642239	2.87357450471067	2.62711378520124
ENSMUSG00000027957	1.72852514181136	-0.193231138907056	0.676167235176241	0.398055599323516
ENSMUSG00000033400	1.83564274961507	2.25993820099893	2.28507257108336	1.71772617470427
ENSMUSG00000033386	1.9774303394778	1.12631429116818	-0.0500414577191677	-0.0277489499230121
ENSMUSG00000033377	2.88240526983611	2.98404473487793	2.08533114140991	2.54950059560674
ENSMUSG00000105914	4.72743713458592	5.13217881704688	4.70425001260732	5.30945444038216
ENSMUSG00000044667	4.67429505179061	4.67605152346284	4.88750341724941	5.09803140392669
ENSMUSG00000033342	3.35464658598207	3.08457567524219	4.06641544926027	3.70595161143575
ENSMUSG00000028007	1.53858957987572	1.04018591633062	1.16957408398152	0.795250033206379
ENSMUSG00000097311	0.424946841772353	0.829688524233308	0.401759719793752	1.00696414756859
ENSMUSG00000104033	1.74905094769198	2.15379263015294	2.70539230426336	1.74815633350954
ENSMUSG00000104362	1.78948201586532	1.6135773412069	2.32103910369216	3.2401227005195
ENSMUSG00000102729	2.34659006872737	0.826556467108556	1.5693932410035	2.3385735505286
ENSMUSG00000033308	1.00726267206114	0.50885900851604	0.956045876139822	0.677934240287097
ENSMUSG00000106037	9.49910153178176	9.25564638923781	9.45077145740855	9.33469204850982
ENSMUSG00000028134	2.44765771079717	1.27888677872136	3.52787489229841	3.02125720593488
ENSMUSG00000105243	6.7883922784515	6.91400651681717	5.88816421077852	6.77826531137894
ENSMUSG00000028133	1.07942131544477	2.1360326676508	1.04071296819575	1.48858136414558
ENSMUSG00000028132	2.18251646316288	1.69366625161427	2.38351149290975	2.43495445940951
ENSMUSG00000039887	4.32228407924929	3.93619098453758	2.78417347952098	3.31209605479562
ENSMUSG00000105813	1.09369911907943	1.49844080154039	1.64185914382113	1.67571642487567
ENSMUSG00000053931	5.90838022374437	5.50302753855833	5.56035155026461	5.47166559030529
ENSMUSG00000028128	5.3589875467919	5.42892517627671	5.13491874819829	4.57682340083248
ENSMUSG00000028127	4.67223653777591	4.31593049124083	4.57313491872334	4.31491204953629
ENSMUSG00000039831	1.2819263717667	0.520107831855476	2.54118734477706	1.4952172747539
ENSMUSG00000028125	0.570867044886505	-0.949166556732305	1.0003432493053	-0.172472501782838
ENSMUSG00000078592	8.37497903233144	8.85782174203567	8.48084997811929	8.59147518180166
ENSMUSG00000028124	3.4328634433251	3.11056633778441	3.36772526564803	3.17354223284952
ENSMUSG00000057359	1.57055950132435	0.163865330369823	1.51395670479324	1.7536111215883
ENSMUSG00000039756	2.91815577424549	2.94436767246077	3.50931267478225	3.42282710238906
ENSMUSG00000028121	2.15809411012721	1.49982688362048	2.46142476194091	2.5108994138564
ENSMUSG00000039735	3.01629990089095	1.21239817456195	3.09610985346731	2.28477586832823
ENSMUSG00000106562	5.19647838752578	3.67644478590697	5.14526159160446	3.87022692087776
ENSMUSG00000053965	1.99988221840394	0.688945665787376	0.49211839545001	0.531805459570162
ENSMUSG00000054091	5.7114927235747	6.04868657713648	5.46702310896967	5.86051251417797
ENSMUSG00000039701	0.769744669175495	0.824452664540548	0.715387891749533	0.498313274610606
ENSMUSG00000050315	1.71255470445796	-0.0502145730346371	2.45470340243921	0.440172572311702
ENSMUSG00000039234	1.983485586089	2.47203209525642	0.720209757415216	1.97411236449241
ENSMUSG00000028114	2.85373110568683	2.48407021756414	2.4693834649577	2.52082643145746
ENSMUSG00000027978	3.77999221360412	3.0969739746215	4.20238809677971	4.14782833178652
ENSMUSG00000104960	4.65126929465596	6.29904367348068	5.4650903197765	6.22605324755051
ENSMUSG00000027977	2.34114690003667	1.82887860634701	2.79057672150496	2.69245192549035
ENSMUSG00000044528	3.96621829415542	3.71668142769871	3.40120897063459	4.32665360973588
ENSMUSG00000096544	8.71903211099792	8.63196245045546	9.17263542808371	8.8477088433261
ENSMUSG00000027971	1.2864992230513	1.1198622994637	-0.169625427425359	0.278242968524467
ENSMUSG00000032854	2.97819253537969	1.80486319910906	3.05428732615256	2.45375720401922
ENSMUSG00000046561	1.88774603218019	2.03805679551004	1.84122952517267	1.88091658929282
ENSMUSG00000105233	5.68532815099217	5.50320146146241	5.64661980374316	5.09756516481901
ENSMUSG00000053819	1.73919568015702	1.35519112313895	2.60130440382782	2.54444294285734
ENSMUSG00000032826	3.99238044414879	3.44938914496392	3.8382668441311	3.80527784590984
ENSMUSG00000106446	3.98679178969206	4.55972533939006	2.94618008560207	3.71536039512717
ENSMUSG00000106369	4.95113964149654	4.76901295196678	4.91243129424753	4.36337665532338
ENSMUSG00000027968	3.17943686763446	3.00971933829232	2.86480519534701	2.17268244459899
ENSMUSG00000051278	0.436391795521828	0.58670255885168	-0.0183060433153592	0.429562352634466
ENSMUSG00000028028	1.37858202560599	0.457966855601367	0.0300380511618101	1.04925359383194
ENSMUSG00000089988	9.03598493843663	8.99065494499803	9.01639099148287	8.88264803136811
ENSMUSG00000046688	2.74426594885857	2.57454841951643	3.42133985825405	3.14998169370631
ENSMUSG00000074238	3.75144912741635	4.03992550421727	3.76893699686464	3.82427098806561
ENSMUSG00000050549	2.65646202578784	2.80677278911769	2.60994551878033	2.23562146800518
ENSMUSG00000074236	5.24482793916929	4.2702250345275	4.54734378812591	4.59681844004141
ENSMUSG00000041220	4.06029282626051	3.69351735191888	4.25589445792089	4.38926940933398
ENSMUSG00000028017	-0.075071943896841	-0.856617065040794	-0.685127437866161	-0.0799230100913242
ENSMUSG00000105960	1.46727727684096	0.685732155697	1.42856892959194	0.879514290667792
ENSMUSG00000028012	0.856825454068371	0.075280332924418	0.818117106819354	0.269062467895207
ENSMUSG00000028010	4.7610208945785	4.4819056645909	4.45834085698229	4.75008218439181
ENSMUSG00000027999	4.12762732627449	3.70212772732	3.48011857871889	4.11618126751889
ENSMUSG00000027997	0.351816270932897	0.756557953393852	0.899976295674598	1.66915660519971
ENSMUSG00000027994	3.02163321412521	2.83950652459545	2.41157772015589	2.43387022795205
ENSMUSG00000001052	4.15557242875221	3.61149367864367	3.43125114081872	3.88064660405827
ENSMUSG00000063328	3.65169457220032	4.05643625466127	4.19985459694202	4.23371187799655
ENSMUSG00000058897	1.30393961696388	1.29127677127634	1.9776041945887	1.29381264989132
ENSMUSG00000019232	3.03966174528673	2.87835496343686	3.42585335228695	2.58780563798382
ENSMUSG00000041084	4.1854097290989	4.1226612143537	4.22119177466839	4.0674931541881
ENSMUSG00000062006	2.75629563996655	1.83568046996193	3.83353154145322	3.42542626118041
ENSMUSG00000105558	8.49908325427498	8.68052655059248	8.47271846555057	8.38462517156799
ENSMUSG00000027985	0.700438206298163	0.102322025180225	0.653921699290649	0.279597648515505
ENSMUSG00000027984	3.61034114191261	3.16740072531285	3.36587152730758	3.59897267810024
ENSMUSG00000027983	2.61736598303137	2.28064561044489	2.97049085174038	2.43748533249356
ENSMUSG00000050931	0.781446305255994	-9.8815887959347e-05	1.94941099014965	0.776595239061511
ENSMUSG00000028032	4.22788517515886	4.82290143787191	4.86211682293629	4.67582525496331
ENSMUSG00000028031	1.53051004194007	1.34838335241031	1.49180169469105	0.942747055766905
ENSMUSG00000028029	3.43658846507711	3.83281737165783	3.67595731302434	2.79758469686309
ENSMUSG00000028030	1.55946238278094	1.53294678218448	2.08099712144362	2.13362281663568
ENSMUSG00000040998	2.83020250444126	3.15326644110922	4.30014283435322	3.404362938296
ENSMUSG00000028018	0.986757036181277	0.205211915037321	0.948048688932261	1.39591708488209
ENSMUSG00000028016	1.65450384632215	0.670021181827138	1.78906361573675	0.839096413598195
ENSMUSG00000105957	1.51639019090171	2.66955881781045	1.49320306892311	2.51241861159324
ENSMUSG00000028013	1.75137845988852	1.22049005986803	1.52300595850136	1.74125149281596
ENSMUSG00000040943	1.76172469619071	0.918432422497311	1.50562099032257	1.75044352649234
ENSMUSG00000044365	2.09384400934123	1.51500401867899	2.19898723130061	1.89002794281553
ENSMUSG00000045328	0.728285206744982	0.130169025627044	0.27358736790779	-0.275467271016357
ENSMUSG00000037994	0.961339105095504	0.779212415565741	0.922630757846488	1.37049915379631
ENSMUSG00000028165	3.75775103123095	3.43989826155193	3.87695540670126	4.13565031896703
ENSMUSG00000105449	1.47216526374232	-0.311283214242618	0.839734891481992	1.20073386917743
ENSMUSG00000078578	2.43331962215375	2.15169988315784	3.10958454030699	2.45966154140911
ENSMUSG00000028164	2.49585476438301	1.67522930905444	1.56616453626343	2.72608366621946
ENSMUSG00000083610	8.35030851791214	8.53121574112281	8.02528756569768	8.60591840960099
ENSMUSG00000028163	1.56733555203936	1.78301733439268	0.995670645744365	0.236866009551523
ENSMUSG00000053897	0.481886023397085	1.04818627831511	0.443177676148071	0.477034957202601
ENSMUSG00000028161	6.502589446939	6.38423679814982	6.49421700720101	6.46112182181444
ENSMUSG00000054690	0.984621686979768	1.55092194189779	1.93216826639478	0.979770620785285
ENSMUSG00000046818	4.2941220450387	4.21986498027522	4.55080497055646	4.45268017454186
ENSMUSG00000037894	4.00876830601081	4.16618890932213	4.11925013602162	4.3205908123515
ENSMUSG00000074212	2.99132733385637	3.12921915636183	3.37893956353734	3.17184154659666
ENSMUSG00000105748	1.60229737061938	2.00703905308033	1.57911024864078	2.18431467641561
ENSMUSG00000104675	4.06080723752206	4.46554891998301	4.03762011554345	4.64282454331829
ENSMUSG00000091512	3.10615424371831	2.78841243940738	3.30714927346519	2.77414375421837
ENSMUSG00000028159	2.60050673318992	2.208125079264	2.54390393665881	2.36903468607745
ENSMUSG00000049349	3.10045089876282	1.90291628603069	2.64575305992562	2.67961034098016
ENSMUSG00000090066	0.8368325379246	0.338428874379495	1.4574713082891	-0.489418928723421
ENSMUSG00000028158	1.20230937919272	0.00477476646059216	0.176264393635226	1.51679184988064
ENSMUSG00000004127	0.42431817473507	1.4809295269411	0.793791159315727	1.15479013701116
ENSMUSG00000028138	3.21027071713293	3.63456616851679	3.72989122525469	3.97644182210913
ENSMUSG00000005813	3.49038382116528	2.95650077788246	3.48853045991484	3.34125050013576
ENSMUSG00000028156	4.05888828482571	3.4827765072847	4.43193312015916	4.66572715261905
ENSMUSG00000028152	5.58268764944557	5.08031670342198	5.45404727518591	5.5407210918546
ENSMUSG00000086123	5.22338954162738	5.54151241335855	4.85437404573318	4.89406110985333
ENSMUSG00000028149	6.0394889738684	5.63282477390263	6.21732417440253	6.047503622002
ENSMUSG00000089737	1.55930096789342	1.96404265035438	2.5156423244648	1.55840635371098
ENSMUSG00000059921	1.90204139683748	1.00113077814754	1.76287263190992	1.56868959911142
ENSMUSG00000052430	2.58381680033075	2.26607499601982	1.79173378855711	1.57465917141819
ENSMUSG00000105015	4.97637693299556	5.8085627604944	5.34584991757622	4.97152586680108
ENSMUSG00000028273	3.08052767094274	2.61378350268708	2.08563576917971	2.37737709658923
ENSMUSG00000105504	1.10544180182862	0.9295371271702	1.63699888965546	1.41992427251654
ENSMUSG00000040253	0.344086148630023	1.49725477553877	1.61822620517428	0.926103454426258
ENSMUSG00000028268	2.12889008428765	0.93135547155552	1.67419224545046	1.12513760652631
ENSMUSG00000028270	1.50198329026326	1.90672497272421	3.03639824166899	2.08400059605949
ENSMUSG00000040213	0.169325129972773	-0.61221999117118	-0.440730363996547	0.16447406377829
ENSMUSG00000028271	3.72743772217736	2.79664068425997	2.90078104395745	2.95104258728933
ENSMUSG00000004591	1.47288855791373	1.15514675360281	0.6808055461401	1.1408780684138
ENSMUSG00000078162	2.83023270394734	3.23497438640829	3.37839272868904	2.82933808976489
ENSMUSG00000028266	5.92585772950033	5.94792861098189	6.30759414606553	6.49838219066687
ENSMUSG00000104969	2.35579052254369	1.57424540139973	2.31708217529467	1.76802753637052
ENSMUSG00000040151	3.70812942855872	2.8093888239992	3.59234701839332	3.1113989350149
ENSMUSG00000037072	5.3853492635232	5.06995712102617	5.06227621213665	4.95795627211277
ENSMUSG00000037062	3.58169677295277	3.77820344834261	3.95808313813028	3.0961421631666
ENSMUSG00000056025	1.45687942973563	1.27475274020587	1.41817108248661	0.869116443562465
ENSMUSG00000068547	1.833098771619	1.65097208208923	1.22304327764967	1.82824770542451
ENSMUSG00000028256	0.680794737380729	-0.23982043262389	-0.096402090343144	0.672778219181964
ENSMUSG00000074182	2.74867383711762	1.2286402354988	2.69745704119629	3.00328079095505
ENSMUSG00000028195	3.40824603064278	3.65712205344184	3.57430735869545	4.98302998353732
ENSMUSG00000097183	2.74511964560824	1.54758503287611	2.69860313860072	1.7413671678469
ENSMUSG00000028194	6.11160832245622	5.64035425474403	6.06130934980142	5.85476237166209
ENSMUSG00000105388	9.09265730877525	9.50939860959541	8.49796666671017	8.75113367207098
ENSMUSG00000028191	2.45425227426935	2.94279878343677	3.39171026720882	2.22278022715688
ENSMUSG00000036873	4.62459700365845	4.82582644608309	5.21115110095825	4.71300474441999
ENSMUSG00000036863	1.63465922721882	0.114625625600006	0.286115252774639	0.891319680549476
ENSMUSG00000036825	4.29150228553645	3.8544566957395	4.55916417768039	4.88530651906246
ENSMUSG00000028189	0.23570322492581	1.38887185183455	1.19204458149719	1.23173164561734
ENSMUSG00000028188	1.3762891232452	0.594744002101248	1.33758077599618	0.788526137072036
ENSMUSG00000068523	2.36869359559937	2.51900435892922	2.32217708859185	1.36494111783803
ENSMUSG00000028187	1.37070133590298	0.589156214759022	1.74017432048364	1.77986138460379
ENSMUSG00000005034	5.75022724905863	4.59158452020094	5.72386246033422	5.99701317337766
ENSMUSG00000070343	9.56862132819894	10.0291123538027	9.62056725581158	9.61798761705615
ENSMUSG00000036745	4.64942039759026	3.98967620888814	5.06238355158677	4.63706459267807
ENSMUSG00000103334	2.91104792260678	2.72892123307702	2.30099242863746	2.9061968564123
ENSMUSG00000028184	2.96503807533664	1.75500154018609	2.46826956815071	2.80624010939855
ENSMUSG00000047676	10.3142477644481	10.4423716034107	10.1497957427574	10.2020250732283
ENSMUSG00000105779	3.04735543805345	4.46640963754301	4.00369679462483	3.62937274384968
ENSMUSG00000039167	3.23298186435404	3.16410668068903	3.07003507705361	2.77463977893173
ENSMUSG00000028036	0.65912394764927	-0.122421173494683	1.02859693222993	0.0713609614761062
ENSMUSG00000039131	0.892384652295597	0.697707903142362	1.4405446770373	1.47440195809183
ENSMUSG00000028035	3.29155872185118	2.00134348407856	3.49779941458698	3.27978288274441
ENSMUSG00000028034	2.20598708234437	1.42109864762627	2.14059937983444	2.12044100914394
ENSMUSG00000039103	2.22263519126201	0.702601589643201	1.85361969536781	2.47724214509945
ENSMUSG00000054942	3.72815034231564	2.9997644879645	4.06637284065613	3.37721142704607
ENSMUSG00000025437	-0.441146448776589	-0.0364047663156306	1.09326850262915	1.36091618304231
ENSMUSG00000104546	2.5897282603035	1.80818313915954	2.55101991305448	2.00196527413033
ENSMUSG00000104548	1.79752171708845	1.01597659594449	2.16699470166911	1.20975873091529
ENSMUSG00000039068	3.12233659881831	2.79840993664868	3.70658573073835	2.82672229045926
ENSMUSG00000039058	6.7719243744296	7.24453901683219	6.37750643500292	6.92929930316575
ENSMUSG00000097745	3.53202405994698	3.36230653060484	2.49141235585698	2.93928075180681
ENSMUSG00000039047	4.05082984863327	3.67990990790279	4.07789024535293	4.27956923890426
ENSMUSG00000039037	5.3825021558202	5.97786130582728	5.16185439201106	5.9272371720197
ENSMUSG00000052544	1.6684370036919	1.30763205267028	1.61014795130361	1.46621496029243
ENSMUSG00000038975	4.5625096853667	4.48825262060322	4.66765290732609	3.72175329028829
ENSMUSG00000062908	3.86983765446485	3.02654538077145	3.61373394859671	3.66602158793914
ENSMUSG00000028360	1.78041445668574	3.33712055641844	3.15687801859349	2.54791456269626
ENSMUSG00000047583	1.98886769802908	2.8252161240932	3.19100383848975	2.65799831924293
ENSMUSG00000028199	2.01344678353007	1.62106512960414	2.31677743534376	1.19803935080611
ENSMUSG00000078161	1.99563147901127	2.09529107739275	2.19662650875815	1.66362098951133
ENSMUSG00000053870	2.18617594470895	1.60094546898014	2.93078511584553	3.17560765201531
ENSMUSG00000085084	1.77385136415156	1.59794668949313	2.04513355711692	2.08833383483947
ENSMUSG00000040037	3.44532748666192	2.67651973564426	4.15842889296137	3.98777004449594
ENSMUSG00000028180	3.93960339678009	3.38014935284759	4.37147174472651	4.27903731660156
ENSMUSG00000106419	2.72743713458592	3.13217881704688	3.27559715932762	2.72654252040348
ENSMUSG00000104862	6.12370407285547	5.53847359712666	4.6675794223788	5.69938320394011
ENSMUSG00000028179	1.9392014600672	1.15765633892325	1.32914596609788	1.93435039387271
ENSMUSG00000039988	2.63524212706939	2.54472005447502	3.10461223990993	2.76111157884614
ENSMUSG00000055436	4.15260306869473	3.92292174623036	4.11863128029304	4.33301155875958
ENSMUSG00000063052	3.16854599257132	2.87880588874115	2.69359003138742	3.15775948558425
ENSMUSG00000104597	2.84994152703211	2.21711953208294	3.47137807964159	3.52629136882141
ENSMUSG00000028176	1.54226463869801	1.3756277151104	1.65274646870882	2.43863836051375
ENSMUSG00000104864	5.59135200278316	4.80980688163921	5.55264365553414	6.32182396505925
ENSMUSG00000028173	2.50917448246588	0.850092453102061	2.54495652803537	2.77805767882803
ENSMUSG00000028232	3.21587761199315	2.19467811468465	2.79634254466028	3.62044544720192
ENSMUSG00000028233	3.01303945106512	0.828058667112995	2.68916262287922	2.58755814179672
ENSMUSG00000042228	3.1335213613185	2.96872867666882	1.76336475471051	1.38904070393537
ENSMUSG00000028234	5.01940142735854	5.20559708287302	4.87179270355611	4.75208549656415
ENSMUSG00000078365	2.88492598957633	2.10338086843238	2.84621764232732	2.29716300340317
ENSMUSG00000042198	2.13699233753558	2.45511520926676	2.75763110790009	2.80612295874944
ENSMUSG00000068240	10.8440939316909	11.3243092430512	10.5057766749314	10.9231336455461
ENSMUSG00000045573	6.62201710059465	5.61343845202467	6.06289457121516	6.11803791133945
ENSMUSG00000085996	2.68446140717464	1.90291628603069	2.64575305992562	2.09669842100148
ENSMUSG00000066324	4.68321934843585	3.92289076228711	4.91816088682821	4.78877524750219
ENSMUSG00000049119	4.05717665309755	4.26508461770217	3.95112701695457	4.08250269216056
ENSMUSG00000028243	2.56560266916515	1.74497721383659	3.04229229051103	2.09598496331927
ENSMUSG00000028249	5.02849182323576	4.86988256628107	4.93680303319168	4.65358943597556
ENSMUSG00000028245	2.58048301716817	2.61119781088598	2.17082511484785	2.22173090912868
ENSMUSG00000041272	1.909693025276	1.7430561016884	2.75344105189969	1.48537215636065
ENSMUSG00000041261	2.21248987894857	1.71408621540347	0.863945904504394	1.88316144717453
ENSMUSG00000047187	7.12084342847244	7.18753512257843	7.16858882256389	7.01873663544979
ENSMUSG00000041235	1.22235132138171	0.885630948795235	1.16274970239365	0.627947003467487
ENSMUSG00000041216	0.916442299672063	-0.281092313060064	-0.109602685885431	0.909612856784701
ENSMUSG00000028207	3.22170332696198	3.12971810516201	3.28490201121113	3.51756925040707
ENSMUSG00000085558	1.53835489991735	0.617739729912731	0.761158072193478	0.212103433269331
ENSMUSG00000084215	6.52956231111543	6.95520099150493	6.40213488025188	6.57665958932268
ENSMUSG00000066315	3.48601654185819	4.90507074134775	4.03417656659989	4.06803384765443
ENSMUSG00000059482	4.97298573814619	4.32500322395828	5.37193937552225	5.65627191456629
ENSMUSG00000081715	3.87408699353677	4.70104018245724	3.85089987155817	5.19142732780358
ENSMUSG00000049969	3.69362371714557	2.64857273710981	2.50365859416451	2.54685887188706
ENSMUSG00000050323	2.52860417067051	2.33392742151727	3.48494552724188	3.11062147646674
ENSMUSG00000028211	1.46359187214685	-0.0564417294719668	1.41237507622552	1.71819882598428
ENSMUSG00000028212	1.61469112887047	0.833146007726512	1.98416411345113	1.60984006267598
ENSMUSG00000040738	0.518489129423603	0.33636243989384	0.887962114004264	0.51363806322912
ENSMUSG00000045205	2.52028799652635	1.23406940446745	2.21760795893013	2.3939511644039
ENSMUSG00000040720	2.9094359447489	2.29757767367643	3.107736085276	3.07872916372824
ENSMUSG00000094595	1.29631738801736	1.1141906984876	1.25760904076834	1.29146632182287
ENSMUSG00000049225	4.66630162110128	3.08710532398804	5.84555088000253	4.23936952367596
ENSMUSG00000085614	3.08655985074599	2.30501472960203	3.04785150349697	2.49879686457282
ENSMUSG00000049488	0.882894123446846	0.706989448788423	1.41445121127369	1.19737659413476
ENSMUSG00000052137	3.36550927710008	1.44375299638167	2.79384437080508	3.35511849547977
ENSMUSG00000083246	2.87028112683465	1.67274651410252	1.84423614127715	2.86345168394729
ENSMUSG00000046667	3.89591746671309	1.59538635762559	3.45649031339181	3.18513214884407
ENSMUSG00000028218	2.93218013762285	3.14786191997617	2.55167779727356	2.1856459807465
ENSMUSG00000060989	3.67376303974505	4.08995937565571	3.62724653273753	3.25292248196239
ENSMUSG00000055963	2.58677132605394	1.82495278614271	2.53241454862798	2.31533993148905
ENSMUSG00000083328	7.42159709325665	8.32988331909488	7.42291719111374	7.54115601437976
ENSMUSG00000006586	1.65196388960818	0.667481225113168	1.11466809273695	2.29402658442577
ENSMUSG00000081239	5.60303638041673	5.16743327849377	5.28840470812928	5.59422845788804
ENSMUSG00000083280	7.65242324727495	6.59063017992324	6.22129051227074	7.74833194142388
ENSMUSG00000040550	3.66282969206146	4.003847713108	4.10105835241421	4.23666290737464
ENSMUSG00000028221	4.5190639844455	3.90720571337303	4.54801815166131	4.30155743215188
ENSMUSG00000040536	4.57904201977099	2.87053216925405	4.42687698175763	5.08142260249832
ENSMUSG00000043252	4.42235054774296	3.70142347369596	4.50216050031932	4.35798228079132
ENSMUSG00000028222	4.73163925198184	4.44641216692481	4.98560710221378	5.43211799813506
ENSMUSG00000028223	3.58270322815959	2.29648463610069	3.28002319056338	2.67949306843003
ENSMUSG00000028224	3.08103986426175	2.31922132435052	3.02668308683578	3.65650929257472
ENSMUSG00000041153	3.06045168803443	2.65516125906888	3.61685937422682	3.04951297784773
ENSMUSG00000041135	3.34375255372361	3.17711563013601	2.29580923507663	3.33395535218468
ENSMUSG00000028226	1.52901836127226	0.12232419031773	1.25199745926251	1.29754631415979
ENSMUSG00000050550	4.85919140940947	3.42263756990514	5.45736835831963	5.26318532552112
ENSMUSG00000028228	1.81044666189444	1.41806500796852	1.94500643130904	1.80107344029786
ENSMUSG00000028229	3.18541189214195	3.27910923916593	3.61488809656075	1.85916042549393
ENSMUSG00000041058	2.95539584327089	1.98079293862909	2.89203903335328	1.72310899330134
ENSMUSG00000073988	1.61758354435634	1.43545685482658	1.57887519710732	1.61273247816186
ENSMUSG00000073987	2.86144376357547	2.68553908891705	3.39300085140231	3.17592623426339
ENSMUSG00000055761	0.0377638473139008	0.442505529774856	0.585923872055606	0.0368692331314548
ENSMUSG00000028252	3.29063162878242	2.4871371313783	2.42437659533994	2.79448815406891
ENSMUSG00000028251	5.07774493365497	4.81546619984691	4.69339729292584	4.86023838136135
ENSMUSG00000040455	2.00624548908885	2.03245738730413	2.59740238962561	1.77477344197638
ENSMUSG00000028248	4.71883465895877	3.88550888969494	5.03559635047594	4.79948517472098
ENSMUSG00000028247	4.34209844507606	3.67575369018983	4.35973690281145	3.82853208805498
ENSMUSG00000028246	1.35803889793011	0.596220358018883	1.30368212050415	1.08660750336522
ENSMUSG00000040410	2.49664703582475	2.74552305862381	3.02264181222223	3.48681126641906
ENSMUSG00000095139	1.93981312102022	2.18868914381928	2.99347776603942	2.5152825493332
ENSMUSG00000107859	3.11064918800937	2.91597243885613	4.06699054458075	4.1066776087009
ENSMUSG00000081810	5.96647916078331	5.79852303156457	5.68945825877356	5.47238364163463
ENSMUSG00000082876	5.81592266410162	4.73217650652297	5.36585672150543	5.80455420028924
ENSMUSG00000045751	0.159106603863236	0.563848286324191	1.43324666040749	0.15821198968079
ENSMUSG00000040387	1.86912477746012	2.16482246482466	1.81083572507184	1.85932757592118
ENSMUSG00000028261	3.87389898675661	3.03060671306321	3.89685256129934	4.03245711625977
ENSMUSG00000046219	1.22589653235488	0.444351411210924	1.18718818510586	1.63505658105569
ENSMUSG00000040359	1.90940719439253	1.96411518975758	2.96307183941173	2.12269809737973
ENSMUSG00000081789	6.67157093910042	7.22746223597604	6.3868132757541	6.75997867986196
ENSMUSG00000055373	1.85626265125164	1.34399435756199	2.44281674855144	2.20756767670533
ENSMUSG00000040520	2.55436711308241	0.35540568871081	2.95267519181629	3.35126392356144
ENSMUSG00000082674	5.13841441260478	4.64001074905968	4.76939891671059	5.61512019195811
ENSMUSG00000028289	2.70302194229561	2.83186415647538	3.11079429738529	2.69157588354001
ENSMUSG00000028284	4.24270557242314	3.69531314495098	4.08805525825418	4.53542417258005
ENSMUSG00000040270	1.33130521410838	1.16334908488965	1.27470241757727	1.3219319925118
ENSMUSG00000028282	0.6489431700344	0.466816480504637	0.0388876760650803	1.64203860434669
ENSMUSG00000058006	1.47698083184322	0.684460877979038	0.650324153623306	1.54803419712238
ENSMUSG00000045854	4.64836606330881	3.79725001499919	3.9182214446347	4.63856886176988
ENSMUSG00000040183	2.96945179852709	2.5414346106437	3.40768045887983	4.32726876839447
ENSMUSG00000094344	5.69380379794259	4.77318862793797	4.91660697021872	5.36447536616854
ENSMUSG00000028278	5.0525491295986	4.39534964901773	5.39899586447471	4.97888925185628
ENSMUSG00000085037	3.47910384925901	3.18936374542884	2.16352143939019	2.88386885652536
ENSMUSG00000028277	6.01897900788977	5.6150303501143	5.50539006223125	5.70706905578258
ENSMUSG00000023267	2.34616335117951	2.16403666164974	2.30745500393049	1.75840036500635
ENSMUSG00000054679	3.99093032790762	3.34038495016475	3.5812724255873	3.49478685319411
ENSMUSG00000040128	5.41527526006824	5.00271107621226	5.02784544629669	5.00768707560619
ENSMUSG00000028274	1.81795173562285	1.42557008169691	2.64895225605826	2.17075703935204
