E12A	E12B	E20A	E20B
ENSMUSG00000096447	4.96227300850738	4.64114718630644	8.99641446383573	7.73137182783265
ENSMUSG00000096814	5.55549332947485	5.12991621164281	9.02978420893742	8.77374958034687
ENSMUSG00000096306	4.96227300850738	5.49433972764005	8.61183601648651	7.31192192557707
ENSMUSG00000096067	4.96227300850738	5.12991621164281	8.61183601648651	8.36832233545774
ENSMUSG00000094032	5.55549332947485	6.02684779368247	9.06239952420257	8.77374958034687
ENSMUSG00000096090	4.96227300850738	4.64114718630644	9.02978420893742	8.11293030537001
ENSMUSG00000096595	5.97464208119475	4.64114718630644	8.77815466160044	7.99660738479276
ENSMUSG00000095402	5.97464208119475	5.78502456594722	8.85463600664342	8.41439160869825
ENSMUSG00000095764	5.55549332947485	5.12991621164281	9.12549813945762	8.05594090135705
ENSMUSG00000075968	4.96227300850738	5.78502456594722	9.12549813945762	8.50233862367581
ENSMUSG00000095924	5.55549332947485	5.49433972764005	9.57307604207437	8.66361837924492
ENSMUSG00000094998	4.96227300850738	5.12991621164281	8.85463600664342	8.62495702328614
ENSMUSG00000095357	5.55549332947485	4.64114718630644	9.15604184767084	8.62495702328614
ENSMUSG00000095021	5.55549332947485	5.78502456594722	9.18595229021085	8.66361837924492
ENSMUSG00000095660	6.29903131566588	4.64114718630644	9.15604184767084	8.45903517117846
ENSMUSG00000094037	5.97464208119475	5.12991621164281	8.89140809367575	8.27152073154196
ENSMUSG00000094438	5.55549332947485	5.49433972764005	9.09429376941557	8.80866778086364
ENSMUSG00000096392	4.96227300850738	5.49433972764005	8.89140809367575	8.32073327757784
ENSMUSG00000096821	5.55549332947485	5.78502456594722	8.96225455913282	8.41439160869825
ENSMUSG00000095714	5.99302061050961	5.14829474095766	9.37183443443744	8.71964919925182
ENSMUSG00000095945	5.55549332947485	5.12991621164281	9.59553594358119	8.66361837924492
ENSMUSG00000094847	5.55549332947485	5.12991621164281	9.50351895900024	8.32073327757784
ENSMUSG00000094148	5.97464208119475	5.12991621164281	9.12549813945762	8.41439160869825
ENSMUSG00000096812	4.98065153782224	5.5127182569549	9.44881619819089	8.89444519362492
ENSMUSG00000094129	5.55549332947485	5.49433972764005	9.21525519370534	8.22057000334093
ENSMUSG00000095587	5.55549332947485	4.64114718630644	9.15604184767084	7.87007639577402
ENSMUSG00000095182	5.55549332947485	5.12991621164281	8.92726616513314	8.54438008182376
ENSMUSG00000094048	5.97464208119475	6.41492510542766	9.35345590512259	8.27152073154196
ENSMUSG00000094442	4.96227300850738	5.12991621164281	9.59553594358119	8.32073327757784
ENSMUSG00000096028	4.96227300850738	4.64114718630644	8.77815466160044	8.05594090135705
ENSMUSG00000096136	4.96227300850738	5.78502456594722	8.61183601648651	7.65667544773687
ENSMUSG00000094922	4.96227300850738	4.64114718630644	8.81690208634152	7.5778994323399
ENSMUSG00000096565	5.55549332947485	5.12991621164281	8.5670776472285	7.93472861461352
ENSMUSG00000096285	4.96227300850738	4.64114718630644	8.3727141513827	7.65667544773687
ENSMUSG00000094753	5.97464208119475	5.12991621164281	9.06239952420257	8.50233862367581
ENSMUSG00000094903	4.96227300850738	4.64114718630644	8.85463600664342	8.05594090135705
ENSMUSG00000094554	4.96227300850738	4.64114718630644	8.3727141513827	7.49457227729861
ENSMUSG00000095501	5.55549332947485	5.12991621164281	9.12549813945762	7.87007639577402
ENSMUSG00000095511	4.96227300850738	4.64114718630644	8.20756381001394	7.8023903988087
ENSMUSG00000094522	4.96227300850738	5.12991621164281	8.26474044126145	7.73137182783265
ENSMUSG00000096359	4.96227300850738	5.12991621164281	8.5670776472285	8.05594090135705
ENSMUSG00000094283	5.55549332947485	4.64114718630644	9.09429376941557	7.99660738479276
ENSMUSG00000095220	5.55549332947485	4.64114718630644	8.65524747782375	7.87007639577402
ENSMUSG00000094609	4.96227300850738	4.64114718630644	6.86231243173305	5.96323220320528
ENSMUSG00000093929	4.71146490500685	4.39033908280591	7.47681385251364	5.71242409970475
ENSMUSG00000096019	4.71146490500685	4.39033908280591	7.55594810172287	7.32709132883937
ENSMUSG00000096431	4.71146490500685	4.39033908280591	6.61150432823251	5.10477466659816
ENSMUSG00000096159	5.30468522597432	4.87910810814227	7.47681385251364	6.96031497929359
ENSMUSG00000094581	4.71146490500685	4.39033908280591	5.57177420350524	5.94123350971207
ENSMUSG00000094236	4.71146490500685	4.39033908280591	7.63096648813749	6.60721261757329
ENSMUSG00000096248	4.71146490500685	4.39033908280591	7.8351196450591	7.15532759302171
ENSMUSG00000094069	4.71146490500685	4.39033908280591	7.89721921406478	6.85194089679027
ENSMUSG00000096148	5.30468522597432	4.87910810814227	7.8351196450591	7.48056372433212
ENSMUSG00000094407	4.71146490500685	4.39033908280591	5.57177420350524	5.44035768693276
ENSMUSG00000095734	6.04822321216534	4.87910810814227	8.06892907379669	8.02071262804142
ENSMUSG00000094960	5.30468522597432	4.87910810814227	7.20947073027164	7.24376417379808
ENSMUSG00000096231	4.74249180062747	4.9101350037629	6.11106464904963	5.47138458255338
ENSMUSG00000096110	4.71146490500685	4.39033908280591	7.55594810172287	7.06111382207653
ENSMUSG00000096502	4.71146490500685	4.39033908280591	6.99903112208759	6.46728582258593
ENSMUSG00000096082	4.71146490500685	4.87910810814227	7.10808451740111	5.71242409970475
ENSMUSG00000095060	4.71146490500685	4.39033908280591	6.61150432823251	6.46728582258593
ENSMUSG00000094150	5.30468522597432	5.24353162413952	6.99903112208759	6.96031497929359
ENSMUSG00000096677	5.30468522597432	4.39033908280591	7.20947073027164	6.13867266746946
ENSMUSG00000096057	4.71146490500685	4.87910810814227	6.27974580441677	5.10477466659816
ENSMUSG00000095389	4.71146490500685	4.87910810814227	6.75256601073375	4.66668776668725
ENSMUSG00000096095	4.71146490500685	4.39033908280591	6.455140422778	6.13867266746946
ENSMUSG00000095155	4.71146490500685	4.39033908280591	7.10808451740111	6.96031497929359
ENSMUSG00000096660	4.71146490500685	4.87910810814227	5.22956307267876	4.66668776668725
ENSMUSG00000095542	4.71146490500685	4.39033908280591	5.84817392263887	5.71242409970475
ENSMUSG00000094994	5.30468522597432	4.39033908280591	7.8351196450591	6.31231541489406
ENSMUSG00000094923	4.71146490500685	4.87910810814227	6.75256601073375	6.31231541489406
ENSMUSG00000096070	4.71146490500685	4.39033908280591	6.88105533619981	7.15532759302171
ENSMUSG00000096017	5.30468522597432	4.87910810814227	7.39308575805203	6.73475978771078
ENSMUSG00000096865	4.71146490500685	4.39033908280591	6.88105533619981	6.31231541489406
ENSMUSG00000094837	4.71146490500685	4.87910810814227	7.30419741169533	6.96031497929359
ENSMUSG00000094109	5.30468522597432	5.53421646244669	8.31626954372797	8.33442292064429
ENSMUSG00000094218	4.71146490500685	4.39033908280591	7.20947073027164	7.24376417379808
ENSMUSG00000096302	4.71146490500685	5.24353162413952	7.39308575805203	6.60721261757329
ENSMUSG00000095045	4.71146490500685	4.39033908280591	6.75256601073375	5.94123350971207
ENSMUSG00000095479	4.71146490500685	4.39033908280591	6.75256601073375	6.60721261757329
ENSMUSG00000094060	4.71146490500685	5.24353162413952	7.10808451740111	6.46728582258593
ENSMUSG00000093869	4.71146490500685	4.39033908280591	7.10808451740111	6.96031497929359
ENSMUSG00000094831	4.71146490500685	4.87910810814227	6.455140422778	6.31231541489406
ENSMUSG00000095639	5.30468522597432	4.39033908280591	6.455140422778	7.15532759302171
ENSMUSG00000095618	4.71146490500685	5.24353162413952	7.55594810172287	6.60721261757329
ENSMUSG00000094997	4.71146490500685	4.39033908280591	6.08003775342901	4.66668776668725
ENSMUSG00000096845	5.30468522597432	4.87910810814227	7.10808451740111	6.96031497929359
ENSMUSG00000095349	4.72689494557645	5.25896166470912	7.22490077084124	6.48271586315554
ENSMUSG00000096868	4.71146490500685	4.87910810814227	7.39308575805203	7.32709132883937
ENSMUSG00000096604	5.30468522597432	4.39033908280591	6.99903112208759	6.46728582258593
ENSMUSG00000093802	4.71146490500685	4.87910810814227	6.75256601073375	5.94123350971207
ENSMUSG00000096462	5.30468522597432	4.39033908280591	6.75256601073375	6.31231541489406
ENSMUSG00000094287	4.71146490500685	4.87910810814227	7.10808451740111	6.73475978771078
ENSMUSG00000093974	5.30468522597432	5.24353162413952	7.30419741169533	6.96031497929359
ENSMUSG00000095641	4.71146490500685	4.87910810814227	7.55594810172287	6.13867266746946
ENSMUSG00000095374	4.71146490500685	4.87910810814227	7.70227606887372	7.06111382207653
ENSMUSG00000094987	4.71146490500685	4.39033908280591	7.47681385251364	6.60721261757329
ENSMUSG00000094389	5.72383397769422	4.87910810814227	7.63096648813749	6.46728582258593
ENSMUSG00000094573	4.71146490500685	4.39033908280591	7.39308575805203	6.60721261757329
ENSMUSG00000096759	5.30468522597432	4.39033908280591	7.30419741169533	6.85194089679027
ENSMUSG00000095458	4.71146490500685	4.39033908280591	7.47681385251364	6.60721261757329
ENSMUSG00000096313	5.30468522597432	4.39033908280591	8.01393233776092	6.46728582258593
ENSMUSG00000096190	4.71146490500685	4.39033908280591	6.88105533619981	6.60721261757329
ENSMUSG00000094039	5.30468522597432	4.87910810814227	7.20947073027164	7.32709132883937
ENSMUSG00000093971	5.30468522597432	5.24353162413952	7.39308575805203	6.46728582258593
ENSMUSG00000094599	5.30468522597432	4.39033908280591	6.99903112208759	6.73475978771078
ENSMUSG00000096475	5.30468522597432	4.87910810814227	5.84817392263887	6.96031497929359
ENSMUSG00000096634	4.71146490500685	4.39033908280591	7.30419741169533	6.85194089679027
ENSMUSG00000094642	5.30468522597432	4.39033908280591	7.77022634915043	6.46728582258593
ENSMUSG00000095691	4.71146490500685	4.39033908280591	6.75256601073375	6.73475978771078
ENSMUSG00000000948	0.254083909611904	0.927466587553539	2.52213024117453	2.8636735709334
ENSMUSG00000033585	0.427454678389417	0.479660390877136	0.275394904200443	-0.191604632706639
ENSMUSG00000070527	0.544690833377761	0.483537231542957	-0.636358022302357	-0.72550299783952
ENSMUSG00000033510	0.0378986852794192	-0.876447457888997	-1.1431501704007	-0.600098774007648
ENSMUSG00000052040	-1.0193516521534	-1.44492876998545	-2.20040050783352	-2.28954548337068
ENSMUSG00000030522	-1.67664400620227	-1.50900080306685	-2.26447254091492	-1.72142114452187
ENSMUSG00000030519	-0.0415927303287909	-0.102746332163594	0.22549624720213	-0.679590189615858
ENSMUSG00000030516	-0.328479481438183	-1.13317106946401	-2.25306632330932	-2.34221129884649
ENSMUSG00000030515	-1.45269315321658	-1.28504995008115	-1.38408440233269	-1.49747029153617
ENSMUSG00000030512	0.647245773667876	-0.686249121220438	-0.296514548135605	-0.409900437339086
ENSMUSG00000032640	-0.168631918917928	-0.594209036749973	-1.34968077459805	-1.43882575013521
ENSMUSG00000030557	-1.56323979124053	-2.04354214479523	-2.05751069625599	-3.25258237417771
ENSMUSG00000005533	-0.750832709180518	-1.70477199125724	-2.70073802554844	-2.37603701484101
ENSMUSG00000030551	-0.471496677597273	-0.98550342731593	-1.73964623387188	-2.48522849500558
ENSMUSG00000097530	1.34653361484846	1.28538001301365	0.16548475916834	0.708536155561394
ENSMUSG00000078671	-1.52530469718126	-2.00560705073596	-2.01957560219671	-2.14436400827732
ENSMUSG00000101970	-1.70369249413002	-0.880940936690184	-1.18559432645811	-2.38066600437984
ENSMUSG00000025789	-0.535188616958362	-0.596342218793165	-0.610310770253918	-1.17318607624543
ENSMUSG00000066406	-2.08132673095048	-2.92605260050242	-3.68152433835049	-3.77066931388766
ENSMUSG00000059146	-3.02155299838211	-3.44713011621415	-2.24620047092742	-2.61381412465168
ENSMUSG00000030609	-1.23603214730142	-1.06838894416599	-1.82386068201406	-1.28080928562101
ENSMUSG00000039202	-1.5088230893121	-1.93440020714414	-2.68987194499222	-2.14682054859916
ENSMUSG00000108599	6.36501649956958	10.7951313036591	7.8104654212025	6.02773089940075
ENSMUSG00000097023	-0.825712181832316	-0.293645462699647	-1.41354071654496	-0.870489320151911
ENSMUSG00000093238	6.37563180363977	5.59695221779465	4.8428094112387	6.00396926506003
ENSMUSG00000046591	-1.42944783513069	-1.49060143696549	-2.61049669081081	-2.69964166634798
ENSMUSG00000108365	0.876280502957645	-0.0380656402107675	0.351668932874066	0.238283043670581
ENSMUSG00000108655	1.35743689274966	0.931859774917612	0.176388037069543	0.0872430615323765
ENSMUSG00000030541	1.52986299797694	2.04977652248146	0.788741153190372	1.82417956725842
ENSMUSG00000038930	-1.08781489737341	-1.51339201520545	-2.26886375305352	-2.35800872859069
ENSMUSG00000038943	-1.14652588585801	-1.57210300369006	-2.32757474153813	-2.41671971707529
ENSMUSG00000030533	-1.91121004156898	-1.08845848412914	-2.49903857628163	-1.95598717988858
ENSMUSG00000038886	-2.06668214456346	-1.89903894142804	-1.99807339367957	-2.11145928288306
ENSMUSG00000030527	-1.40663393157914	-1.46778753341395	-2.58768278725926	-2.67682776279643
ENSMUSG00000030536	-1.73507432491985	-1.92469184016738	-3.33527193231987	-2.35413363601591
ENSMUSG00000025722	-0.0022005974738164	-0.427777715305862	-1.18324945315393	-1.2723944286911
ENSMUSG00000025103	-0.49508189314416	-0.327438690008737	-1.08291042785681	-0.539859031463756
ENSMUSG00000025104	-0.134010281212856	-1.79135981187977	-1.89039426413131	-1.56569325342388
ENSMUSG00000038563	-0.611384796408597	-1.03696191424064	-1.79243365208871	-1.24938225569566
ENSMUSG00000057706	0.14717702656441	0.086023424729607	-1.03387182911571	-1.12301680465287
ENSMUSG00000063902	2.17445189113869	3.63121695609046	0.906302334864083	2.06746218868541
ENSMUSG00000038503	-0.581076041548606	-1.49542218471702	-1.10568761163219	-0.780986600924763
ENSMUSG00000052353	-1.71909861370885	-2.63344475687726	-2.90014746938897	-2.35709607299592
ENSMUSG00000038459	-0.31002461814089	-0.735601735972935	-1.49107347382101	-1.58021844935817
ENSMUSG00000015709	-1.04930618636078	-0.577951722153159	-0.782217208829852	-0.64156731263035
ENSMUSG00000049583	-2.05686021858353	-2.37798604078447	-1.98825146769964	-1.05590102388563
ENSMUSG00000049791	-0.854971440014165	-1.28054855784621	-2.03602029569428	-2.12516527123145
ENSMUSG00000039361	-1.33860240709993	-1.85260915681858	-2.60675196337453	-2.28205095266711
ENSMUSG00000051451	-0.761161128475347	-0.593517925339924	-0.243062960803435	-1.43813463872516
ENSMUSG00000030615	-0.0614988873967555	0.106144315738671	0.00710986348713405	-0.738472397646568
ENSMUSG00000030614	-0.944617587101135	-0.776974383965712	-0.876008836217245	-1.62159109735095
ENSMUSG00000109239	-0.733946243315515	-1.05507206551646	-0.665337492431625	-0.77872338163511
ENSMUSG00000030613	1.04469161174568	0.619114493913635	-0.136357243934437	0.406694152458616
ENSMUSG00000041328	-0.331431665695625	-1.5005467697187	-1.15009180518221	-2.34516348310393
ENSMUSG00000074024	-0.555850685862843	-1.40057655541479	-2.15604829326286	-1.61299689686981
ENSMUSG00000030643	-1.96906295771176	-1.14631140027192	-2.55689149242441	-2.01384009603136
ENSMUSG00000048078	-1.75673161777177	-2.02891513975518	-2.23318062643187	-3.13826706324986
ENSMUSG00000076143	5.09108975287503	4.66551263504298	5.01596759957947	4.89117919349887
ENSMUSG00000035623	-1.34918518443762	-2.12786477028274	-2.88200757683869	-2.99539346604217
ENSMUSG00000025439	-0.0536152585780059	0.417739205629612	-1.23466411425812	-1.32380908979529
ENSMUSG00000030774	-0.679024238423331	0.385550546751759	-1.26685277313598	-0.723801376742927
ENSMUSG00000030761	-1.84931508113574	-1.68167187800031	-1.78070633025185	-1.45600531954443
ENSMUSG00000035547	-1.15522214860607	-0.987578945470645	-0.637123980934156	-1.19999928692566
ENSMUSG00000035401	-1.7963876317886	-3.12988252667691	-2.74014795359208	-3.48573021472578
ENSMUSG00000030753	-0.744124647336054	0.078626910103786	-0.675515896452165	-1.42109815758587
ENSMUSG00000055407	-1.8938175800939	-1.36175086096123	-1.82520882921002	-1.50050781850259
ENSMUSG00000035314	-0.859044732827304	-1.28462185065935	-2.04009358850742	-2.12923856404459
ENSMUSG00000030744	0.737236115918762	0.588457069554075	0.272513990265825	-1.54116853761601
ENSMUSG00000065822	4.64982071202301	6.78134505673058	5.19330940868756	5.48380815351814
ENSMUSG00000065311	10.4089026990373	8.22346360819468	9.83726494964135	9.50107548707322
ENSMUSG00000018909	-2.18193345427356	-2.01429025113813	-2.11332470338967	-2.85890696452337
ENSMUSG00000058761	-1.04008284527115	-1.10123644710596	-2.22113170095127	-2.31027667648844
ENSMUSG00000030726	-0.308457663451289	-0.0789264269789172	-1.48950651913141	-1.57865149466857
ENSMUSG00000030729	-1.36698757566355	-2.28133371883196	-0.591635048208857	-2.00498503495061
ENSMUSG00000047248	-1.69075117981383	-1.21939671560621	-2.21536274989741	-2.32874863910089
ENSMUSG00000030704	-0.00491206700232283	-0.919258210170739	-0.529523637085905	-0.64290952628939
ENSMUSG00000029461	-0.964889132092203	-1.026042733927	-2.14593798777232	-1.16479969146836
ENSMUSG00000032875	-2.13202186622538	-1.06744708105029	-2.06341311534149	-2.17679900454498
ENSMUSG00000030691	-1.41842820317975	-2.58754330720282	-2.68657775945436	-2.36187674874693
ENSMUSG00000032812	-1.18255616144954	-1.60813327928159	-1.70716773153313	-2.45274999266682
ENSMUSG00000007946	0.868460998498346	0.442883880666301	-0.312587857181772	-0.401732832718935
ENSMUSG00000066306	0.333465278934948	-0.0715715524892673	-2.2728773230295	-1.72982592663645
ENSMUSG00000070426	-0.252839580445908	-0.0233083439735395	-0.77745115052949	-1.52303341166319
ENSMUSG00000063550	-0.753880194345413	-0.741834101802791	-2.94313987234302	-2.40008847594997
ENSMUSG00000030978	-1.5675148169436	-0.0393904701215888	-2.74856367262372	-2.83770864816089
ENSMUSG00000065254	3.53284459052965	5.73314764167245	3.00823302044607	2.26265075931237
ENSMUSG00000073940	3.41010402089691	1.48754705541101	1.87728162849584	3.70442059017839
ENSMUSG00000052305	3.01784956312182	2.74566604113842	2.54140055446172	4.29671767979585
ENSMUSG00000052217	2.59953081396117	3.45896258991398	1.41848195828106	1.32933698274389
ENSMUSG00000052187	4.30166009367157	4.68473673293119	1.3721635325435	1.28301855700633
ENSMUSG00000064907	4.52458677028334	5.05665348941601	4.59319552116723	3.84761326003353
ENSMUSG00000109609	1.56695244484992	0.652606301681502	0.3859035891698	0.92895498556285
ENSMUSG00000037032	-0.839854751886673	-0.672211548751246	-0.771246001002783	-0.446544990295358
ENSMUSG00000036862	-0.829207782969508	-0.0446214223385191	-1.30565679162961	-2.2107432284476
ENSMUSG00000086414	-0.0388679128971852	0.128775290238238	-0.626696447609834	-0.0836450512167808
ENSMUSG00000031029	0.361921184174907	0.591452420647276	-0.162690385908675	-0.908272647042377
ENSMUSG00000031028	-1.76857328251286	-2.08969910471381	-1.69996453162898	-1.37526352092155
ENSMUSG00000048330	-1.7975098539005	-1.62986665076508	-1.27941168622859	-2.47448336415032
ENSMUSG00000036111	0.666140914497358	1.19820763363003	0.0783123797847125	0.621363776177763
ENSMUSG00000031026	-1.44636020989476	-2.36070635306317	-1.52148236319031	-2.71655404111204
ENSMUSG00000046364	0.840670757048251	-0.49282413784006	-0.103089564755226	-0.848671825888928
ENSMUSG00000031024	-0.20790942339681	-1.54140431828512	-1.15166974520029	-1.26505563440378
ENSMUSG00000035901	-1.22370653617343	-2.13805267934184	-1.29882868946899	-2.49390036739071
ENSMUSG00000047554	-0.660362175191256	-1.0859392930233	-1.84141103087137	-1.93055600640854
ENSMUSG00000066232	-0.57972750160322	0.31507391080665	-1.66306047721627	-1.45226586296227
ENSMUSG00000064600	5.54752962834179	5.03352287862314	5.57934416960546	4.1659941828637
ENSMUSG00000064451	5.07925010778597	3.9101350037629	3.81110055151136	3.06551829037766
ENSMUSG00000073867	5.36640195185454	3.98430907902421	3.6283645790514	4.4611104596558
ENSMUSG00000038371	-1.57322862385186	-1.31397456576322	-3.17342623125188	-2.63037483485883
ENSMUSG00000005609	-1.6997305279776	-1.16766380884493	-1.18163236030569	-1.30642076638629
ENSMUSG00000005610	0.29625726765147	1.25298411379205	0.351208853630308	0.648991680465532
ENSMUSG00000088948	8.18251850020095	8.16072951049745	8.80766415433177	9.6177860082677
ENSMUSG00000065751	5.04960413887597	4.56930178532127	4.10584381707249	4.43054482777992
ENSMUSG00000059263	0.239695530402177	-0.160683313281233	-0.91333386310917	0.612053130330583
ENSMUSG00000030770	-1.45091264847239	-1.87648976630444	-2.63196150415251	-2.72110647968967
ENSMUSG00000055320	-1.44971027093436	-1.00942724670145	-2.39347059273784	-3.13905285387154
ENSMUSG00000030759	-1.70961511690944	-1.17754839777678	-1.64100636602556	-1.31630535531813
ENSMUSG00000086583	1.86633574148614	1.80518213965134	0.685286885806025	0.596141910268859
ENSMUSG00000051910	-1.25361346478255	-2.05830505280838	-3.17820030665369	-3.26734528219086
ENSMUSG00000030663	0.577344050696514	0.151766932864465	-0.603704804983604	-0.692849780520771
ENSMUSG00000090862	0.465347402011538	1.14375021182008	-0.715701453668576	-0.804846429205742
ENSMUSG00000030660	-1.16413195704683	-2.00885782659877	-2.76432956444684	-2.85347453998401
ENSMUSG00000030659	0.67254078852309	-0.241805354645326	-0.508508067157027	0.0345433292360262
ENSMUSG00000107383	1.46910512145177	1.04352800361973	0.288056265771655	0.831107662164708
ENSMUSG00000030654	0.581986677521598	1.05334114172922	0.0573751074380162	-0.0560107817654654
ENSMUSG00000030655	-2.27136183857601	-2.01210778048736	-2.42342161276498	-2.05396230655815
ENSMUSG00000033904	-1.1519531777713	-1.2131067796061	-1.67656474785488	-1.35186373714746
ENSMUSG00000030982	-2.57236231911285	-2.8934881413138	-2.50375356822896	-2.61713945743245
ENSMUSG00000030942	0.306604980137685	0.777959444345303	-0.874443875542433	-0.963588851079599
ENSMUSG00000100153	1.34160468951815	2.02000749932669	0.160555833838028	0.703607230231079
ENSMUSG00000035064	-1.58881462657575	-1.42117142344033	-1.52020587569186	-1.63359176489535
ENSMUSG00000030878	-0.613416761590823	-1.03899387942287	-1.79446561727094	-1.88361059280811
ENSMUSG00000030876	0.189303431456686	-0.290998922098016	-0.754456890346791	-1.50003915148049
ENSMUSG00000030872	-1.39472109582827	-1.82029821366032	-1.91933266591185	-2.66491492704555
ENSMUSG00000030870	-1.37389618473075	-1.43504978656555	-1.10680720719983	-2.64409001594803
ENSMUSG00000030869	-0.889547716962749	-0.950701318797549	-2.07059657264286	-2.15974154818003
ENSMUSG00000030868	0.907190701002232	0.0624648314502885	0.412919795986777	-0.782151881934947
ENSMUSG00000030867	0.756642188796988	0.695488586962185	-0.424406666883129	-0.513551642420293
ENSMUSG00000052889	-1.63537885104502	-1.95650467324597	-1.11728068337311	-1.68015598936462
ENSMUSG00000030779	-1.05394795916238	-1.32613148114579	-1.53039696782248	-3.06767977657069
ENSMUSG00000052707	-1.03041023995781	-1.09554541634029	-2.95499708182895	-1.97385878552499
ENSMUSG00000032777	-1.27448637716201	-0.528696564250588	-2.87468398456203	-1.55796266792347
ENSMUSG00000032743	-2.79447331036416	-2.62683010722873	-3.3823018450768	-2.40116354877285
ENSMUSG00000000131	-2.78038819132282	-2.6127449881874	-2.26229002365091	-1.77942899662493
ENSMUSG00000042978	-0.862585056168111	1.14755592893202	-0.793976305284222	-0.4692752945768
ENSMUSG00000030722	-0.460164402647713	-0.29252119951229	-0.391555651763824	-0.504941540967309
ENSMUSG00000073838	0.212806630772061	0.744873349904726	0.28141538165595	-0.464166879477752
ENSMUSG00000030738	1.31338020960607	1.10186471163132	-1.09944105890892	-0.556389662515866
ENSMUSG00000030714	1.46303953355832	0.618313664006372	-0.1371580738417	-0.226303049378867
ENSMUSG00000042675	0.414304715268429	0.0931788930674848	0.482913466152318	0.369527576948833
ENSMUSG00000030697	-0.797678363512432	0.0250731939274083	-0.729069612628546	-0.842455501832028
ENSMUSG00000030695	-0.241245367438278	0.290821351694387	0.276852800233634	-0.286022505757874
ENSMUSG00000058966	-0.676094163710363	-0.508450960574937	-1.26392269842301	-0.282784402119052
ENSMUSG00000042606	0.186406801218162	-0.239170316613883	-0.994642054461952	-1.08378702999912
ENSMUSG00000059981	-1.91944116752638	-1.09668961008654	-1.40134299985447	-1.52613140593507
ENSMUSG00000030683	-0.773550761269274	-0.605907558133847	0.0867585372291231	-0.818327899588869
ENSMUSG00000030678	0.739264018263821	-0.105461851288123	-0.860933589136192	-0.950078564673358
ENSMUSG00000030677	-0.400174968633728	-0.461328570468531	-1.58122382431385	-1.67036879985101
ENSMUSG00000045598	-0.691048284877802	-0.523405081742375	-1.27887681959045	-0.735825423197394
ENSMUSG00000049091	0.77114838546375	-0.143197757704666	-0.409900470216368	0.133150926176683
ENSMUSG00000047371	0.558921517323736	0.497767915488932	-0.622127338356382	-0.711272313893545
ENSMUSG00000053877	-2.08680975780399	-2.51238687563604	-3.2678586134841	-3.35700358902127
ENSMUSG00000065259	5.2560550163434	3.92256012145509	3.65585740894339	4.19890880533644
ENSMUSG00000030816	-0.597337021922964	-1.02291413975501	-1.77838587760308	-1.86753085314025
ENSMUSG00000045639	-0.855615356579595	-1.28119247441164	-2.03666421225971	-2.12580918779688
ENSMUSG00000030814	-0.958908627296683	-1.38448574512873	-2.1399574829768	-2.22910245851397
ENSMUSG00000030811	-0.289837913054932	-0.715415030886977	-0.814449483138514	-0.927835372341999
ENSMUSG00000030806	-0.96336593154593	-1.28449175374687	0.173343086086096	-0.570056169954618
ENSMUSG00000049739	-0.968762976667144	-1.15838049191467	-2.56896058406716	-2.65810555960432
ENSMUSG00000030802	0.00791542861844263	-0.0532381732163607	-1.17313342706167	-1.26227840259884
ENSMUSG00000030801	0.361921184174907	-0.0636559336571381	-0.81912767150521	-0.908272647042377
ENSMUSG00000030795	-0.910792177396807	-0.237409499455172	-2.17894173367142	-1.5186577026294
ENSMUSG00000030782	-0.588067487718721	-1.50241363088714	-1.1126790578023	-1.85826131893601
ENSMUSG00000030846	-0.893733691293289	-0.215330881484743	-2.07478254697341	-2.16392752251057
ENSMUSG00000042105	-1.75683416511878	-0.692259379943685	-1.23873599744686	-0.155983655231559
ENSMUSG00000048170	-0.45898626606046	-0.229455029588088	-0.983597836144043	-1.72918009727774
ENSMUSG00000055319	-1.26144980105586	-1.6870269188879	-2.44249865673597	-1.89944726034292
ENSMUSG00000042055	-1.49180318065592	-1.55295678249072	-2.0164147507395	-2.76199701187321
ENSMUSG00000030849	-2.06821952862271	-1.90057632548728	-2.65604806333535	-2.1129966669423
ENSMUSG00000082988	0.676259076769199	0.250681958937154	-0.504789778910915	-0.593934754448082
ENSMUSG00000030850	-0.167368006676224	-0.647670360230922	-1.76756561407624	-1.22451421768319
ENSMUSG00000030852	-2.08772354998104	-1.85819231350867	-2.16284570327659	-3.35791738119832
ENSMUSG00000109104	3.33963782480874	3.27848422297394	2.15858896912863	2.06944399359146
ENSMUSG00000040268	-1.79176878459799	-0.969017227158151	-2.37959731931064	-1.83654592291759
ENSMUSG00000030861	-1.54351342557517	-1.37587022243974	-2.13134196028782	-1.58829056389477
ENSMUSG00000066979	-0.495952443430209	-0.976254796984907	-2.09615005083022	-1.11501175452626
ENSMUSG00000040125	-2.23217217466543	-2.55329799686638	-1.71407400699352	-1.83886241307412
ENSMUSG00000030934	0.061482612435281	0.884234169875125	0.13009136331917	0.454792374026596
ENSMUSG00000030967	-0.55857843723394	-0.329047200761572	-1.73962729291406	-1.82877226845122
ENSMUSG00000039990	-1.34957588028361	-0.817509161150944	-1.93740441499626	-1.39435301860321
ENSMUSG00000058325	-1.32838728808716	-1.75396440591921	-2.50943614376728	-2.59858111930445
ENSMUSG00000031004	0.575086766872243	1.00946370394569	-2.61826086464363	-2.07520946825057
ENSMUSG00000010476	-0.0805994508602268	-0.841017399487477	-1.38749401699065	-1.95036932298216
ENSMUSG00000031068	-1.02626787611755	-0.203516318677714	-0.957659125233665	-1.07104501443715
