E12	E20
ENSMUSG00000112160	0.219941436066318	-0.421818302148498
ENSMUSG00000020250	-0.621644247996603	-1.51354068875103
ENSMUSG00000034612	-1.04295973874884	-1.15513197250664
ENSMUSG00000020255	-3.90596542249765	-4.85697191144429
ENSMUSG00000020256	-1.48396831990657	-1.88250029824541
ENSMUSG00000034560	-0.733564684511762	-1.58336889035304
ENSMUSG00000020032	-0.274702689489722	-1.46642929499549
ENSMUSG00000046841	0.247631594870349	-0.959860460458472
ENSMUSG00000035620	-0.974813496542737	-1.37338311035134
ENSMUSG00000035529	-0.237216834075728	-0.74803758539829
ENSMUSG00000001783	1.21023563592378	-0.719531535965135
ENSMUSG00000059602	-2.4876461210213	-1.68404087508016
ENSMUSG00000020044	-1.60647974948815	-1.09208698894858
ENSMUSG00000020048	1.19668768152326	0.079391868245196
ENSMUSG00000020052	0.355805262979096	-0.643642324723263
ENSMUSG00000004356	-1.29376096057032	-2.68307638895295
ENSMUSG00000058589	-2.43458124957307	-2.54672344381287
ENSMUSG00000019979	-1.75090718019628	-1.86304937443607
ENSMUSG00000061904	0.00890176331969172	-1.1642661646249
ENSMUSG00000077167	5.15319055861281	4.51004274638031
ENSMUSG00000019961	-0.138398198556935	-2.79188987609188
ENSMUSG00000112117	-0.676936074179981	-1.34007811825972
ENSMUSG00000065524	4.9904146994696	5.26073040812952
ENSMUSG00000093227	5.44831358310181	4.59843412187795
ENSMUSG00000020015	-0.417204168061243	-1.29785381252971
ENSMUSG00000090610	1.58266273342096	0.583215145718604
ENSMUSG00000036112	-0.879619062116703	-2.26893449049933
ENSMUSG00000036099	-1.99905551352006	-2.81489107064129
ENSMUSG00000005897	-0.537100599732685	-1.53654818743505
ENSMUSG00000074785	-1.63199762820363	-1.12605270263455
ENSMUSG00000074781	-0.202806387784161	-0.766217004942739
ENSMUSG00000020029	0.185231703293677	-0.132860787215609
ENSMUSG00000036499	-1.5951046605427	-2.59455224824506
ENSMUSG00000036446	0.375123440178875	-0.624324147523485
ENSMUSG00000019943	-2.04281374903824	-1.99453755756197
ENSMUSG00000046934	1.25228373057786	-0.298412538717624
ENSMUSG00000044921	-1.449526462713	-1.84805844105185
ENSMUSG00000077528	4.33402680860722	4.66558408875411
ENSMUSG00000019894	-1.53103169694977	-1.92959371393004
ENSMUSG00000053825	-2.02315400895278	-2.13528860724082
ENSMUSG00000019907	-0.522706453533921	-1.98036228351306
ENSMUSG00000035864	-1.64342078444568	-0.825882715413567
ENSMUSG00000020181	-2.62403915042989	-3.0225635319404
ENSMUSG00000020185	-1.50467760825184	-2.14639971562159
ENSMUSG00000020186	0.0124677561081263	0.193004914092374
ENSMUSG00000035798	-1.39371468592486	-1.26700407545309
ENSMUSG00000091086	2.07406446910053	0.866534786570302
ENSMUSG00000020189	-0.507046185579053	-0.219306026649146
ENSMUSG00000058799	1.8666310012922	0.728116808321385
ENSMUSG00000087819	11.1590426002485	7.45645577667826
ENSMUSG00000074748	1.1654027284616	0.0894275567271698
ENSMUSG00000020132	-0.911926848302869	-1.31045882664171
ENSMUSG00000069520	-0.454207376145774	-0.852769393126042
ENSMUSG00000034163	-1.54878816775392	-1.66096040151172
ENSMUSG00000020154	-2.31339265253611	-2.71196226634471
ENSMUSG00000020166	-0.152375609992284	-0.71578951200058
ENSMUSG00000034024	1.85506361611414	-0.331501568792032
ENSMUSG00000020170	-1.46206129562127	-2.10381343700775
ENSMUSG00000020171	1.16588731430722	0.524172803765801
ENSMUSG00000055531	-0.40387832978465	-1.29951968852096
ENSMUSG00000096357	4.35514478032212	4.53568193830637
ENSMUSG00000020184	-0.922180992452887	-1.3207053739634
ENSMUSG00000060181	-0.394507515211767	-0.0629502350648856
ENSMUSG00000052798	-0.0700869799716379	-0.919891185812915
ENSMUSG00000020212	-0.617743743898412	-1.01626812540892
ENSMUSG00000112252	0.155064844757085	-0.243459536753424
ENSMUSG00000028630	-0.769315536680839	-1.97680759200966
ENSMUSG00000020114	0.211802836107793	-1.30410969389912
ENSMUSG00000034813	-1.71072170142716	-2.10924608293767
ENSMUSG00000048661	-0.0477612464110528	-1.59845751570654
ENSMUSG00000034707	-1.36429776787451	-1.927731228281
ENSMUSG00000020121	-1.32073265921571	-1.43853082072935
ENSMUSG00000034613	-1.68744302781542	-2.04281298193118
ENSMUSG00000112237	1.65050490122492	0.0997339628633327
ENSMUSG00000034602	-2.14488441556328	-2.78659892610469
ENSMUSG00000020124	-2.38449447393754	-1.95888901321957
ENSMUSG00000044071	-0.562898555376275	-0.918223282695219
ENSMUSG00000020105	-1.18644867786563	-2.39397836039587
ENSMUSG00000078429	-0.0960859309706308	-1.79843390908889
ENSMUSG00000006728	2.00215368929792	-0.677159256687585
ENSMUSG00000025422	-1.43987830647589	-1.02048834461653
ENSMUSG00000040462	0.272212856253478	-0.727234731448878
ENSMUSG00000019467	-0.331107334572447	-1.33055492227481
ENSMUSG00000040415	0.303873987368814	-0.337915785842899
ENSMUSG00000074657	-0.221833809909818	-1.25992994265784
ENSMUSG00000025410	-0.594822559027413	-0.711322246694884
ENSMUSG00000025409	-0.48869843353776	-1.48814602124012
ENSMUSG00000040354	-0.35176205401428	-0.750294032353125
ENSMUSG00000040249	-0.63805472269485	-0.750847951498752
ENSMUSG00000044617	-1.15177545688421	-1.55034507069281
ENSMUSG00000025395	0.105002110126485	-0.92661842919237
ENSMUSG00000061315	-0.5486099005333	-1.74162251110072
ENSMUSG00000071072	1.34542402874688	-0.48132935969814
ENSMUSG00000025393	2.13793256377965	0.965269053619881
ENSMUSG00000064778	11.1177258590493	9.8662471882685
ENSMUSG00000040054	-1.5488067051459	-2.39861091098717
ENSMUSG00000005682	-1.41597559112081	-2.41542317882317
ENSMUSG00000025381	0.624449567729226	0.225879953920622
ENSMUSG00000005683	-0.345071408622729	-0.442515756477668
ENSMUSG00000039914	0.0600477812617584	-0.338484197077086
ENSMUSG00000014498	-1.93973358501747	-1.31548191099524
ENSMUSG00000025374	0.340802633862818	-0.300994736177227
ENSMUSG00000025369	0.431724483425899	-0.92447061975955
ENSMUSG00000039810	-0.465520800088999	-1.46496838779136
ENSMUSG00000025364	0.387285116487366	-0.820206938841455
ENSMUSG00000025362	0.796826485727475	0.684699483431139
ENSMUSG00000045055	1.85115156934686	0.851703981644508
ENSMUSG00000025354	-1.04652890352153	-2.04597649122389
ENSMUSG00000025352	0.0343669766767185	-1.35491082912699
ENSMUSG00000040540	1.96895317865425	0.969505590951893
ENSMUSG00000005534	-1.57752637351853	-2.47233232019745
ENSMUSG00000047264	0.760871814349738	-0.628443614032889
ENSMUSG00000004565	-1.85415037993102	-2.25271999373962
ENSMUSG00000011832	-1.66803135478715	-2.06655573629765
ENSMUSG00000064125	-0.623364834641031	-0.978764824630272
ENSMUSG00000002948	-0.513430786384845	-0.912000400193449
ENSMUSG00000011837	1.05183741780753	-0.155654637521291
ENSMUSG00000040028	-0.889844047703029	-2.70609039576289
ENSMUSG00000109241	2.71685818102406	2.31832620268522
ENSMUSG00000043192	0.905467745731301	1.03217076112767
ENSMUSG00000001300	-0.720566761063264	-1.75218730038211
ENSMUSG00000040459	0.155256815475795	-0.523592732305161
ENSMUSG00000049717	-0.504287957769463	-1.06770514462
ENSMUSG00000039057	-1.85285021263688	-1.67231305465263
ENSMUSG00000031502	-0.00940935595882308	-0.802547812729923
ENSMUSG00000031503	-0.85180417776909	-1.70163841398344
ENSMUSG00000031505	-0.813146443019797	-1.21167842135864
ENSMUSG00000031508	-0.687316822905505	-2.23807148907388
ENSMUSG00000031511	-1.90392434655927	-2.42854216350322
ENSMUSG00000096014	0.107066437275943	-1.24604816777372
ENSMUSG00000000759	-1.22418701425227	-2.43167906958109
ENSMUSG00000031441	-1.11128547223881	-1.92712102936005
ENSMUSG00000031446	-0.461856343081024	-2.01259473723954
ENSMUSG00000031447	0.0039697928301905	0.335533494513651
ENSMUSG00000038482	0.180777153242296	-1.20850065256141
ENSMUSG00000031451	-0.218537795533027	-0.0380006375487802
ENSMUSG00000031453	-0.682355148181649	-1.68180273588401
ENSMUSG00000038416	0.241131018200765	-0.322299157363485
ENSMUSG00000047710	0.0386201883614845	-0.702967801583199
ENSMUSG00000039842	-1.5410842244434	-1.9396086059539
ENSMUSG00000096401	1.52819661700016	1.65490722747193
ENSMUSG00000063362	-0.643615590158774	-0.760124982699477
ENSMUSG00000037725	0.189915102060976	-0.659851477558597
ENSMUSG00000031479	-0.46632600756195	-0.864895621370554
ENSMUSG00000037656	-0.969259505536183	-1.61101164692266
ENSMUSG00000097042	0.214981978527927	-0.183549999810918
ENSMUSG00000008892	-1.01479361324568	-1.12693580748547
ENSMUSG00000031537	-2.58711103419964	-2.94247339236364
ENSMUSG00000031538	-0.975012581657445	-1.61680235486916
ENSMUSG00000031540	-0.383883324590151	-1.9140621587655
ENSMUSG00000031545	-0.52510808466263	-0.985064286140993
ENSMUSG00000031548	0.365544684979071	-1.1050762120189
ENSMUSG00000065954	-1.908585332478	-2.90803292018036
ENSMUSG00000031565	-0.949457068295715	-1.99573676008959
ENSMUSG00000054823	-1.99255485929643	-2.73414284924111
ENSMUSG00000037316	-1.14724570311694	-1.78896781048669
ENSMUSG00000031575	-1.7414221811648	-1.40986818554732
ENSMUSG00000037260	-0.057923273523528	-0.69968301173834
ENSMUSG00000015994	0.0759675973545342	-0.565746913186882
ENSMUSG00000037234	-2.77560751549209	-3.80720849711361
ENSMUSG00000110317	-0.421288111745589	-0.819820090084434
ENSMUSG00000031483	-0.876559034280039	-1.51827354482145
ENSMUSG00000031485	-1.99411036948684	-2.63587010770166
ENSMUSG00000031486	-0.863093948319257	-1.86254153602162
ENSMUSG00000063626	-1.78126751232114	-1.89340211060918
ENSMUSG00000039661	0.218732487678857	-0.179791893831652
ENSMUSG00000088252	8.61845382953992	8.07906565219203
ENSMUSG00000083557	1.28472240490094	0.886160387920679
ENSMUSG00000009628	-1.84283756108666	-2.24136953942551
ENSMUSG00000009630	1.11185497147018	0.470132864100432
ENSMUSG00000031585	0.192104465355261	-0.20646514845334
ENSMUSG00000031513	-0.102030915098119	-0.500592932078387
ENSMUSG00000031532	0.334459302973126	0.388494968522707
ENSMUSG00000031530	-0.323348411124616	-0.142811253140369
ENSMUSG00000031529	-1.2606625139539	-2.14416054688472
ENSMUSG00000050271	-1.20736217632526	-2.23896315794678
ENSMUSG00000039633	-0.307839945119508	-0.949562052489256
ENSMUSG00000031523	-2.45365603628958	-2.85218041780009
ENSMUSG00000065457	4.9673287497783	5.7709372800775
ENSMUSG00000039530	-0.346445315169383	0.454789313825465
ENSMUSG00000039478	-1.49046251047774	-1.07108014373369
ENSMUSG00000039470	-1.0432583773927	-1.44179035573154
ENSMUSG00000031601	-0.87454001937639	-1.5162997575912
ENSMUSG00000031600	-1.51759092705501	-2.15930543759642
ENSMUSG00000039431	-0.488412190761327	-1.13012670130274
ENSMUSG00000045636	-1.90963821797419	-2.30817019631304
ENSMUSG00000031592	-0.183802126312283	-1.35361271783808
ENSMUSG00000031591	-0.337748399558393	-0.736310416538661
ENSMUSG00000053038	2.88056079410545	2.31715017694687
ENSMUSG00000070047	-0.082936919033731	-2.41616059595085
ENSMUSG00000070044	-1.15035998324248	-1.54888436475299
ENSMUSG00000031626	-2.35969562831436	-2.90660902398133
ENSMUSG00000031633	1.23372081533789	-0.207739316573896
ENSMUSG00000074978	2.31174025404776	1.58339459839769
ENSMUSG00000031629	-0.332912282938604	-1.33235987064096
ENSMUSG00000031628	-0.323673298701994	-0.722197680212503
ENSMUSG00000038143	-1.41521187308871	-2.13670127119876
ENSMUSG00000031561	-0.185835527346327	-1.11006135140665
ENSMUSG00000110246	-2.58116288340891	-2.93657046934991
ENSMUSG00000052825	1.88632181388941	1.03655523426984
ENSMUSG00000064682	8.69466597010982	8.8117188002574
ENSMUSG00000054408	0.263285561812701	-1.125992243991
ENSMUSG00000031517	-0.269008788619598	0.799523989757798
ENSMUSG00000054717	0.635807998463914	-0.561999514399531
ENSMUSG00000038005	-0.538703145625309	-1.18041765616672
ENSMUSG00000004319	-2.6699764288495	-2.78210343114584
ENSMUSG00000031644	-1.5557568366425	-1.66793666635205
ENSMUSG00000031642	-1.46908607685918	-1.86761805519803
ENSMUSG00000037852	0.83095372100388	1.88256092290814
ENSMUSG00000031604	-0.952488848694696	-1.59421095606444
ENSMUSG00000036469	-1.41363667558971	-1.28692606511795
ENSMUSG00000030465	-2.26990564100249	-2.39050784178441
ENSMUSG00000031864	-1.35995741602677	-1.23324680555501
ENSMUSG00000006273	-0.988189746362934	-0.471900057629075
ENSMUSG00000060427	-0.109029449464284	-0.507591466444552
ENSMUSG00000043090	-0.81895743007583	-1.81840501777819
ENSMUSG00000031862	-0.774377121137206	-1.3377910231455
ENSMUSG00000036246	-1.0495083295827	-1.44804030792155
ENSMUSG00000031861	-0.78446810638242	-1.63427231222369
ENSMUSG00000031860	0.274890468128252	-0.12363391338226
ENSMUSG00000036180	-0.607828006861794	-1.17122563549756
ENSMUSG00000031858	-1.52404587032844	-2.16579801171492
ENSMUSG00000011306	-1.18739936661493	-1.5859613835952
ENSMUSG00000002341	0.141320818864585	0.351521764554985
ENSMUSG00000036054	-1.64738583728027	-2.54219178395919
ENSMUSG00000003573	1.09037704573228	-1.11512915442029
ENSMUSG00000057788	0.324893539415356	-0.882636143114876
ENSMUSG00000087408	-0.241438639108281	-0.11472802863652
ENSMUSG00000058301	-0.540503543077357	-1.18229331628907
ENSMUSG00000003575	-2.35227886290599	-2.17174170492174
ENSMUSG00000055707	-0.252279057369041	-0.650848671177645
ENSMUSG00000019428	-0.304430371249111	-0.867827999884877
ENSMUSG00000019139	0.772075771696993	-0.259544767621861
ENSMUSG00000056204	-0.536383571121856	-1.74387562645068
ENSMUSG00000071076	0.928607709426863	-0.0708398782754962
ENSMUSG00000031840	0.269045645653598	0.156903451413804
ENSMUSG00000100691	1.41061069935896	1.01204868237869
ENSMUSG00000031833	-0.907374509879951	-1.90682209758231
ENSMUSG00000045128	1.27602907552456	0.962961291399459
ENSMUSG00000004677	-1.0313262379297	-1.59475969833619
ENSMUSG00000007950	-0.604716268796967	-0.716858463036758
ENSMUSG00000074247	0.157791336345046	-0.483960805041438
ENSMUSG00000034863	-1.35193513862682	-1.46410737238462
ENSMUSG00000007610	-0.570718409072523	-0.969242790583035
ENSMUSG00000034845	0.432907365745887	0.0343829842353749
ENSMUSG00000031813	0.0452025545379833	-0.95424503316438
ENSMUSG00000031808	-1.12119578212939	-1.51975779910967
ENSMUSG00000034807	-0.0564437603586505	-1.08806429967751
ENSMUSG00000034799	-2.52715543683701	-1.7235436221723
ENSMUSG00000070000	-0.7358070163077	-1.13433899464654
ENSMUSG00000056019	-1.5681436883399	-1.96670570532017
ENSMUSG00000089857	-0.412020663053465	-0.810545044563977
ENSMUSG00000031799	0.400134636366552	-1.42661875207847
ENSMUSG00000003039	-1.00962399489248	-0.385372320870239
ENSMUSG00000003033	0.203938105629881	-0.359475796378415
ENSMUSG00000006276	-0.25869057633027	-1.20059417397947
ENSMUSG00000048148	-2.46216766231722	-1.83790839401593
ENSMUSG00000031622	-1.21180217833177	-2.21124976603413
ENSMUSG00000004383	-1.12088696822467	-1.6843041550752
ENSMUSG00000034518	-0.3293883204081	-1.71870374879073
ENSMUSG00000042870	0.345338465939758	-0.296376044601658
ENSMUSG00000005410	0.059084144339824	-1.33019366146388
ENSMUSG00000031681	-0.979896510267142	-1.3352664643829
ENSMUSG00000036990	-1.14240019699491	-1.9922420300376
ENSMUSG00000058355	-0.91915934692393	-1.56095671696398
ENSMUSG00000031715	-1.08444227294871	-2.29193432827753
ENSMUSG00000038250	-0.853355656675443	-1.49507776404519
ENSMUSG00000031709	-1.13403338931719	-1.24617558355698
ENSMUSG00000035151	-1.81072892527055	-2.4524510326403
ENSMUSG00000002190	-0.585451909424027	-0.697616547190123
ENSMUSG00000063253	-0.673736805158175	-1.07230641896678
ENSMUSG00000019433	1.26661934733059	-0.122658458473115
ENSMUSG00000057672	-1.74093530820223	-2.09626003552118
ENSMUSG00000013033	-1.22182652265601	-1.55272796744755
ENSMUSG00000005469	0.552425674651545	0.235836226049795
ENSMUSG00000076338	6.4173480704102	4.81918659794857
ENSMUSG00000065483	5.51521040323445	6.82058991676178
ENSMUSG00000034656	-2.49093137464855	-1.86667970062631
ENSMUSG00000001910	0.120488827349249	-1.20073496861934
ENSMUSG00000001911	-1.20948156053375	-0.95023709593621
ENSMUSG00000033751	0.348265533041857	-0.293494205172959
ENSMUSG00000003814	1.82660471591941	0.403379022181159
ENSMUSG00000003808	-0.514341753212399	-0.430259519026567
ENSMUSG00000005161	0.988237339720477	-0.941529832168445
ENSMUSG00000041203	1.57233753520993	1.17377551822966
ENSMUSG00000031691	-0.591983718097417	-0.893670581951497
ENSMUSG00000077527	6.40488847369223	5.76314525768267
ENSMUSG00000087026	5.5798397566449	5.09515215384218
ENSMUSG00000008167	-0.33480393879843	-0.733335917137275
ENSMUSG00000089213	5.55643114430057	5.15786153049197
ENSMUSG00000031696	-1.27890938679099	-2.12867596641056
ENSMUSG00000036902	-0.948924706582858	-1.30428706474686
ENSMUSG00000031703	-2.33449403151937	-1.91511166477532
ENSMUSG00000047866	-0.994922963777764	-1.39349257758636
ENSMUSG00000031652	-1.39157756057628	-2.58271147429826
ENSMUSG00000066362	2.76909338794136	1.56160133261254
ENSMUSG00000097248	-0.855328750951525	-1.85477633865388
ENSMUSG00000036810	-0.166365485261775	-1.16581307296413
ENSMUSG00000031657	-0.745463645673457	-0.857590647969797
ENSMUSG00000031661	-0.52167392639377	-1.52112151409613
ENSMUSG00000036712	-2.22910197926305	-2.34123657755109
ENSMUSG00000031665	-0.972934292917522	-0.846223682445761
ENSMUSG00000056608	-2.32940205826296	-3.22420800494188
ENSMUSG00000031666	-1.49446764479465	-1.89302966177491
ENSMUSG00000031667	-1.39203855505934	-1.79060816886795
ENSMUSG00000055932	-1.48672548873651	-2.67845209424227
ENSMUSG00000031740	-0.0864496291126819	-1.08589721681505
ENSMUSG00000031748	-0.98640440632548	-1.53331780199244
ENSMUSG00000031751	0.00591201863120006	-0.734399780095181
ENSMUSG00000031754	-0.752774261479111	-1.10817425146835
ENSMUSG00000032939	-0.215065624283721	-1.42255767961254
ENSMUSG00000110679	2.69594963642949	1.30663420804686
ENSMUSG00000031770	-0.0913588252609294	0.0891783327233213
ENSMUSG00000031774	-0.490682556668798	-0.88920693817931
ENSMUSG00000050079	-1.50564996501524	-3.05638835917376
ENSMUSG00000031781	-1.77997753732753	-2.1785395543078
ENSMUSG00000031785	-0.56378754108777	-1.77127959641659
ENSMUSG00000031790	-0.55734859427324	-1.76487827680347
ENSMUSG00000046707	-1.2012077522606	-2.59048555806431
ENSMUSG00000036564	-0.861457024297948	-0.360895815516734
ENSMUSG00000036550	-0.665060349807231	-2.16535817367727
ENSMUSG00000065089	4.75311615847915	4.18968926776461
ENSMUSG00000031672	-0.3954960676238	-1.24525505041504
ENSMUSG00000081111	1.39037550333324	0.182883448004414
ENSMUSG00000036510	-1.8215060843085	-1.01789098527079
ENSMUSG00000065819	5.09908876409684	4.24928455825557
ENSMUSG00000071041	0.795892400203819	0.39736801869331
ENSMUSG00000031673	-0.937303185839919	-2.12902979134568
ENSMUSG00000110084	-0.575741598279311	-0.974303615259583
ENSMUSG00000063696	1.73466582686601	0.735218239163654
ENSMUSG00000031871	0.00291089791857502	-0.316200453279759
ENSMUSG00000054400	-1.19097504450423	-1.58950702284308
ENSMUSG00000031875	0.0885128327369848	-0.910934754965375
ENSMUSG00000096188	-1.28452539705635	-1.63984252838359
ENSMUSG00000035770	-1.16794082645889	-1.5664652079694
ENSMUSG00000031879	1.31782116043893	0.919296778928423
ENSMUSG00000110502	1.74907622224297	1.63690398848517
ENSMUSG00000031885	-0.132360307864563	-1.13180789556693
ENSMUSG00000064494	4.89104182871432	4.77452586680946
ENSMUSG00000014837	-0.349450335290879	-0.704782658561577
ENSMUSG00000038604	-0.37171165120273	-0.488224328429247
ENSMUSG00000005698	-0.614266946466682	-1.25598905383643
ENSMUSG00000013155	0.344480889036873	-0.846653024685107
ENSMUSG00000013150	-0.537413718570786	-1.53686130627315
ENSMUSG00000036270	-0.791917481166234	-1.79136506886859
ENSMUSG00000031904	0.429289513436832	-1.16550214748411
ENSMUSG00000031910	-0.798784958154243	-1.64858916399552
ENSMUSG00000031913	0.550291993082961	0.754077624385737
ENSMUSG00000031924	0.086404982548224	-1.10374759160687
ENSMUSG00000003847	-1.50761095067556	-3.17661752742434
ENSMUSG00000003848	-0.378073331130128	-0.776605309468973
ENSMUSG00000031930	-1.72555987037617	-2.12412948418477
ENSMUSG00000038872	-1.15991553006266	-2.84600473735753
ENSMUSG00000104292	-0.957192574700322	-1.35576218850892
ENSMUSG00000037993	-0.43760328093925	-1.64509533626807
ENSMUSG00000031729	-0.742871291223185	-1.49878162420426
ENSMUSG00000031728	-1.30963813934425	-1.7081701176831
ENSMUSG00000069895	-1.0371494497916	-1.88691602941117
ENSMUSG00000031731	-0.485239010130385	-1.91799549162163
ENSMUSG00000077549	9.76714532645295	8.10890976057466
ENSMUSG00000031732	-1.41201596811587	-2.05381333815591
ENSMUSG00000033763	-0.534212063594836	-1.74170411892366
ENSMUSG00000033732	-0.313175104400269	-1.51241430781593
ENSMUSG00000080396	7.11045543899019	7.0527031264298
ENSMUSG00000031749	-0.666945324312604	-1.30873509752432
ENSMUSG00000033658	-1.08648725995775	-1.72820177049917
ENSMUSG00000031960	-1.54772744129211	-1.66422384428125
ENSMUSG00000003316	-0.216796055066506	-1.27712787759464
ENSMUSG00000031959	-1.7236069833898	-2.12216900037006
ENSMUSG00000031955	-0.304742341840576	-0.637109948499152
ENSMUSG00000033430	-0.642993641389964	-0.998401227330959
ENSMUSG00000046844	-1.02592062975922	-0.694350359039387
ENSMUSG00000055435	-1.61932017280146	-2.01784455431197
ENSMUSG00000031758	0.15386758739303	-0.244656794117478
ENSMUSG00000047388	-0.411184879336471	-1.6187145618667
ENSMUSG00000034424	1.00767819616622	0.365956088796477
ENSMUSG00000052557	-1.38775866975309	-3.08364861014329
ENSMUSG00000034390	-1.03262126945716	-1.14911767244629
ENSMUSG00000031841	-2.06613450119307	-1.93946912126646
ENSMUSG00000031835	-1.52289461144554	-2.37269881728681
ENSMUSG00000034189	-0.027076344853409	-0.668790855394821
ENSMUSG00000031827	1.37712410494657	0.63691746262932
ENSMUSG00000031826	-1.38212586117541	-2.23189244079499
ENSMUSG00000031822	-1.70497124849431	-2.34673098670912
ENSMUSG00000031818	1.24246562411469	0.392706641323446
ENSMUSG00000061410	-0.624225527003926	-1.93605657556263
ENSMUSG00000040010	-0.467142005629974	-0.579276603918011
ENSMUSG00000025316	-1.59861652477248	-1.17922656291312
ENSMUSG00000049482	-0.701762002435665	-1.70120959013802
ENSMUSG00000006585	0.0159624390925366	-0.983485148609823
ENSMUSG00000015013	0.460062749828342	0.0614931360197382
ENSMUSG00000006362	-1.93491714306395	-1.5155347763199
ENSMUSG00000035569	-1.20036269542729	-2.29613198646932
ENSMUSG00000000738	-0.119089431841292	-1.50840486022392
ENSMUSG00000000740	5.07268209325709	4.75993787525038
ENSMUSG00000000743	-0.286673509946191	-0.685197891456703
ENSMUSG00000069862	3.38209670818203	2.35050871406213
ENSMUSG00000001062	-0.941913354157471	-1.34044533249632
ENSMUSG00000001065	-1.3364519983988	-1.15591484041455
ENSMUSG00000001472	-0.0625989401836513	-0.878434497304891
ENSMUSG00000062380	2.25671479338308	1.58527551590102
ENSMUSG00000094720	7.93130397405469	9.85145184088786
ENSMUSG00000095073	7.63253167070972	7.76864384892659
ENSMUSG00000096613	7.32096071530073	7.36960732766361
ENSMUSG00000095249	7.66920723994467	9.89765805103526
ENSMUSG00000096307	8.02397601036374	9.99844368239082
ENSMUSG00000095966	8.16618102930211	9.89998564734069
ENSMUSG00000094537	8.92473529607466	10.4560731562595
ENSMUSG00000096367	7.89304991356441	9.94142783351948
ENSMUSG00000096335	8.13594892513714	9.87775702092115
ENSMUSG00000094265	6.67305856690828	8.54502295536401
ENSMUSG00000095131	8.14050326992963	9.89365089891029
ENSMUSG00000094097	8.07206488372477	9.93212687273341
ENSMUSG00000095449	7.89472953722952	10.009245541105
ENSMUSG00000094801	7.85199794197963	9.93401222017375
ENSMUSG00000096599	7.62667159895705	8.1118216904319
ENSMUSG00000095915	10.0670813608217	12.1720806581033
ENSMUSG00000094751	8.05900391558036	9.83387064480032
ENSMUSG00000096710	8.27339819173773	9.90795861791235
ENSMUSG00000094178	8.4584201626554	10.4824039380469
ENSMUSG00000096132	7.57622857101035	7.69036303569988
ENSMUSG00000096855	7.93291254960912	10.0021692384555
ENSMUSG00000095410	8.29903885761964	9.8928739479788
ENSMUSG00000094956	8.3385788394199	10.1080286246136
ENSMUSG00000095652	7.94833721716631	9.97757293063405
ENSMUSG00000093893	8.15066108942848	9.99082932859795
ENSMUSG00000096092	7.86999085727699	9.93237840841497
ENSMUSG00000093852	8.61691870152988	10.5066764899926
ENSMUSG00000093960	7.82404660535772	7.19902584381842
ENSMUSG00000094003	8.25579906475606	10.0342555157469
ENSMUSG00000094455	7.64474854135322	7.82453397450698
ENSMUSG00000096785	8.31701693575033	10.4195495588728
ENSMUSG00000096358	7.38953276072361	7.26823257843968
ENSMUSG00000094916	7.99167730765055	10.0216334499016
ENSMUSG00000096343	8.10265270793604	10.009965633924
ENSMUSG00000096015	8.25489763736023	9.92403573789665
ENSMUSG00000096406	8.02751967473087	9.95973755589873
ENSMUSG00000096037	8.72011876636796	10.0644901660677
ENSMUSG00000094541	8.00196741216366	9.98460654261775
ENSMUSG00000095183	8.07450087412571	9.90140041670792
ENSMUSG00000094760	8.27924675535966	10.0491012092986
ENSMUSG00000095376	7.91938233429307	10.0185390455734
ENSMUSG00000095749	7.94159901917501	9.78581510895127
ENSMUSG00000094657	8.20147475632026	9.84931814651671
ENSMUSG00000095645	7.92772431412658	9.92352563797935
ENSMUSG00000096765	8.28585337240146	9.87040491585045
ENSMUSG00000096300	8.1472117152285	10.027433381483
ENSMUSG00000096170	7.51915696262771	9.85770575911997
ENSMUSG00000094270	8.16965214636623	10.0440911390842
ENSMUSG00000095350	7.84656172367153	9.97083160944205
ENSMUSG00000095453	7.70529690203403	9.96455312919541
ENSMUSG00000095723	7.67169877004594	10.0866167796302
ENSMUSG00000039960	0.416562302940026	-0.904661493028559
ENSMUSG00000031971	-0.0447857701446388	-0.443355383953243
ENSMUSG00000039509	-0.595334193726234	-1.78834680429366
ENSMUSG00000031974	-0.231539226467838	-1.43906890899807
ENSMUSG00000031979	-0.832907615460776	-1.23143959379962
ENSMUSG00000031983	-0.0587960473195892	-1.05824363502195
ENSMUSG00000037300	-1.6958455236557	-2.33764289369574
ENSMUSG00000031982	0.699285551576111	0.300761170065602
ENSMUSG00000036913	-1.99746591894863	-1.37320665064734
ENSMUSG00000031985	0.0319937205404628	-1.17549833478836
ENSMUSG00000031987	0.0292186841894555	-0.82062314885323
ENSMUSG00000056820	0.0868080880221243	-1.30246971778158
ENSMUSG00000001995	-1.84208768059736	-1.95422987483715
ENSMUSG00000050930	-0.157837213880388	-1.15728480158275
ENSMUSG00000090290	-1.00754528042932	-1.64926738779907
ENSMUSG00000065637	4.56645972423899	3.92466235419894
ENSMUSG00000025812	-2.01749915639357	-2.58093261680006
ENSMUSG00000025810	-1.86703497704885	-2.26560459085745
ENSMUSG00000025809	0.350691013253478	-1.00547050943587
ENSMUSG00000094530	1.87502464545847	2.29441460731783
ENSMUSG00000025278	-0.978886314003802	-2.17572194080131
ENSMUSG00000021748	-0.525437680476543	-0.924007294285147
ENSMUSG00000021752	-0.036816721524378	-1.03626430922674
ENSMUSG00000114533	1.70161619822838	0.312263146287531
