m5xFAD	WT
ENSMUSG00000103649	4.44783132055034	4.22370138351898
ENSMUSG00000060743	6.65957208349373	6.80614703489194
ENSMUSG00000073485	1.687513984692	1.85436074169898
ENSMUSG00000038806	4.57796656428022	4.26812848655671
ENSMUSG00000066652	2.577722313761	1.47853662101053
ENSMUSG00000026520	5.66691897436693	5.99061344832695
ENSMUSG00000038793	4.04672728211567	4.25955205169359
ENSMUSG00000026519	5.2057051340989	4.7524749391007
ENSMUSG00000038776	6.21216073600437	6.02781389256058
ENSMUSG00000102219	3.05751852125722	3.53889276973414
ENSMUSG00000026516	3.07634274568386	3.12410043049421
ENSMUSG00000062169	5.05031742468166	4.95591043654634
ENSMUSG00000038733	4.74987479735281	4.94689180338252
ENSMUSG00000054135	2.22203501896016	2.3582392577392
ENSMUSG00000081214	5.35903162156755	4.77729447085132
ENSMUSG00000026514	5.69496504457625	6.57494814725052
ENSMUSG00000047369	-0.755016317513473	0.159883830873124
ENSMUSG00000004880	2.40401635389996	2.33790967606863
ENSMUSG00000022995	4.39814236307518	4.09721683540089
ENSMUSG00000026511	5.62461638399654	5.58007998373046
ENSMUSG00000038633	6.59337275097748	6.56957820781495
ENSMUSG00000100147	4.43956376978401	3.70446656263874
ENSMUSG00000047539	4.64397176094299	4.29251882654649
ENSMUSG00000026510	4.55775030907366	4.47538554247777
ENSMUSG00000026509	5.67167739026514	5.21795363405274
ENSMUSG00000104415	2.36544064932867	2.42734917532641
ENSMUSG00000038576	6.89785532152383	7.08634755376313
ENSMUSG00000079164	1.03434292840081	0.933898536932613
ENSMUSG00000030768	2.27203423159276	2.96101178982757
ENSMUSG00000046836	4.92498886799222	4.74951647765553
ENSMUSG00000042901	4.54790021550542	4.19913060051751
ENSMUSG00000056050	4.82580638964796	4.58537992577997
ENSMUSG00000072258	4.00470324770525	4.32700944699188
ENSMUSG00000104212	5.15583436802321	5.43750266447307
ENSMUSG00000053461	1.82656742787386	1.72308739677209
ENSMUSG00000039384	3.05094230428471	2.60011603875599
ENSMUSG00000039377	2.58542809265029	2.49643749648821
ENSMUSG00000073481	4.69234013986551	4.78400563161472
ENSMUSG00000039349	5.88157437852857	5.13959583638096
ENSMUSG00000026620	6.09766794355483	5.50232386951065
ENSMUSG00000039318	3.6632625395504	3.92221506904164
ENSMUSG00000026618	3.94380809329581	3.80915426216054
ENSMUSG00000026617	6.3375528707426	6.05776971155686
ENSMUSG00000026615	3.82043529366773	3.60214713162032
ENSMUSG00000097615	2.08666860838218	3.23004098939788
ENSMUSG00000026614	2.70787731143944	3.04653608012952
ENSMUSG00000039246	4.10172201877587	3.22640582152905
ENSMUSG00000039239	3.50147770529865	3.40547854638161
ENSMUSG00000100393	4.53509487948963	3.84592978862906
ENSMUSG00000001305	2.71859493811912	3.59320604784441
ENSMUSG00000097935	2.97032454692007	3.87285888482702
ENSMUSG00000026611	1.7733178474613	1.66983781635954
ENSMUSG00000107163	1.70803902459726	1.60848087395787
ENSMUSG00000039210	2.40086062690493	2.59140480434563
ENSMUSG00000104394	1.58760169181625	1.7238059305953
ENSMUSG00000026610	1.78114328146677	1.57089381877946
ENSMUSG00000026608	4.68867475218681	4.85391554866683
ENSMUSG00000037624	4.61692857665468	4.26299776888428
ENSMUSG00000104507	3.40862410529732	3.32728679567276
ENSMUSG00000026605	-0.654464284061653	-0.484658548055652
ENSMUSG00000026604	2.01069809745048	1.79170230954189
ENSMUSG00000104435	3.35670806564238	3.1796628466322
ENSMUSG00000026603	5.71306525386612	5.58231997467368
ENSMUSG00000010175	3.08867956191459	2.07688241478379
ENSMUSG00000079045	4.68858794000021	4.74579277678546
ENSMUSG00000089872	4.23175161109523	3.93922276499583
ENSMUSG00000026634	4.57938940334064	4.48764688499161
ENSMUSG00000037568	2.17369332768487	1.95213509776963
ENSMUSG00000103723	5.26525903722015	5.74663328569708
ENSMUSG00000103964	4.52206060940386	4.68802112558203
ENSMUSG00000066595	2.58030914477758	2.2162073391151
ENSMUSG00000026632	4.82766437314748	4.69360516968622
ENSMUSG00000062510	0.886673595054795	0.78407980478184
ENSMUSG00000026630	2.61811803078431	2.7820100111955
ENSMUSG00000026628	2.18585072308124	3.25255064732871
ENSMUSG00000073478	3.78614483624235	3.94628424939724
ENSMUSG00000103685	2.67024809855322	2.31186812192544
ENSMUSG00000103174	3.01426271618819	2.65284709992683
ENSMUSG00000037499	8.15775694698197	8.54101379720398
ENSMUSG00000026627	4.36712464845671	4.24907583894924
ENSMUSG00000026626	4.65857028158643	4.46550903488238
ENSMUSG00000103114	2.87576750227659	2.20425308801928
ENSMUSG00000037474	0.181382728703301	-0.0934595626499615
ENSMUSG00000037461	4.00574662941882	3.57726643693873
ENSMUSG00000026623	5.26394891351018	4.88314936615448
ENSMUSG00000055833	0.942454928756145	1.43909742225017
ENSMUSG00000037434	4.01584158021345	3.86068352065118
ENSMUSG00000049353	1.55197113083003	1.0487693388006
ENSMUSG00000026637	1.93858308201503	1.69036660805261
ENSMUSG00000103653	7.69813168362692	8.07474677977834
ENSMUSG00000097089	3.31841610934757	2.629251018487
ENSMUSG00000037395	1.76745562976746	1.51665253600712
ENSMUSG00000097316	3.06090245278967	2.40385405566397
ENSMUSG00000058248	4.60932886589515	3.8445813355981
ENSMUSG00000037375	0.099710600136774	-0.00288319013618121
ENSMUSG00000100872	4.64176736676575	4.53828733566398
ENSMUSG00000016262	2.81645075549378	3.11417591832993
ENSMUSG00000016200	2.07105273653325	1.48681186321418
ENSMUSG00000016181	3.2440244513108	3.36201368988951
ENSMUSG00000026638	0.950285035827822	0.641835432793041
ENSMUSG00000079144	1.99108772217536	1.54721687697489
ENSMUSG00000037318	0.769301992284056	0.938221487461245
ENSMUSG00000026639	1.23821203530753	1.16888435867628
ENSMUSG00000016194	4.28622554064108	4.39642926255448
ENSMUSG00000009633	5.54326212538358	5.33701220768036
ENSMUSG00000104348	2.40748978680026	2.09984482154339
ENSMUSG00000016179	5.80206895969709	5.7270149862751
ENSMUSG00000026640	3.87828433317661	3.35607148027474
ENSMUSG00000016494	5.10058574307607	5.09275741666328
ENSMUSG00000097325	2.4538698772378	2.1429577096528
ENSMUSG00000096929	3.57890819346692	2.2504229469809
ENSMUSG00000016493	1.61432423718269	0.533686827050378
ENSMUSG00000104010	2.35255331280601	1.99113769654466
ENSMUSG00000016481	2.533237623632	2.37610996122477
ENSMUSG00000026616	0.268453885611475	0.164973854509707
ENSMUSG00000050530	5.46691184851827	5.06626232080857
ENSMUSG00000026643	5.06440032187286	4.55813280193849
ENSMUSG00000049950	5.13997847586505	4.41299574039353
ENSMUSG00000026644	3.88404320503805	4.36541745351497
ENSMUSG00000026650	4.27585337627198	4.0678212595785
ENSMUSG00000026648	1.43485792838703	1.12538600976812
ENSMUSG00000026646	2.40411658744573	1.54873638197526
ENSMUSG00000109865	4.67887468481209	3.8244728703252
ENSMUSG00000051396	1.17431444573632	2.22225866863249
ENSMUSG00000039496	1.91492577464956	1.22576068378899
ENSMUSG00000026655	3.08050375057456	3.30216107509325
ENSMUSG00000026657	2.14797284125434	2.24984166829008
ENSMUSG00000039449	4.49110916306204	3.69477826329447
ENSMUSG00000048186	1.48397137284043	1.61719847667558
ENSMUSG00000026662	3.33593003560269	3.68899295846999
ENSMUSG00000026664	7.17531695512549	7.00845088770831
ENSMUSG00000086670	4.97938209889375	5.14534261507192
ENSMUSG00000026668	3.15683657733417	3.63821082581109
ENSMUSG00000026669	0.608942743638433	0.940160118396868
ENSMUSG00000026672	3.68667758111808	3.84418187901679
ENSMUSG00000026676	4.43840662952859	4.23264717945286
ENSMUSG00000039145	5.41707513890294	5.15325727293234
ENSMUSG00000039128	5.99712946838233	5.9426060622369
ENSMUSG00000025817	2.77655368169524	2.51826355256485
ENSMUSG00000056718	4.35933667773906	4.08952622836986
ENSMUSG00000025816	4.61071302262231	4.19594048019228
ENSMUSG00000025815	2.19687250050344	1.38159524830153
ENSMUSG00000043241	4.84971234295594	4.59668505101911
ENSMUSG00000045319	1.2835618950121	-0.0642807451292171
ENSMUSG00000039063	2.53985089218432	2.03553484494735
ENSMUSG00000039046	3.55076201800393	3.3087838387076
ENSMUSG00000002107	4.68983705098745	4.63429319339123
ENSMUSG00000025782	2.66691703437695	2.67684784423184
ENSMUSG00000025781	8.77643371768118	8.80301005365647
ENSMUSG00000037262	4.50273649002383	4.8271122278117
ENSMUSG00000037254	2.92693134309282	2.72339782892144
ENSMUSG00000025780	3.17518498755275	3.23676586251312
ENSMUSG00000061186	0.103183551906859	0.272989287912861
ENSMUSG00000026778	2.51831367275566	2.15074273778962
ENSMUSG00000082424	3.29348234353346	3.69054439574476
ENSMUSG00000026773	3.78314941820605	3.02003821385967
ENSMUSG00000037197	6.36453337456893	6.23515112950979
ENSMUSG00000023206	2.50212668411944	2.90897602656066
ENSMUSG00000058594	5.77973609878565	5.11157522420138
ENSMUSG00000047909	4.71760435483316	4.23316400227078
ENSMUSG00000026768	2.59145355259249	2.4032260037777
ENSMUSG00000086843	2.21516070712982	1.77232948193994
ENSMUSG00000026767	4.07311818378246	4.0154033293343
ENSMUSG00000026730	4.69519385880389	4.59950859791791
ENSMUSG00000049630	3.85586948977597	3.85393165327849
ENSMUSG00000026727	3.22196804271589	2.8809565173442
ENSMUSG00000102691	2.64781676317023	2.28553765367954
ENSMUSG00000026726	-0.34745766978488	-0.43733725299661
ENSMUSG00000026723	2.34030994596582	1.74624453836039
ENSMUSG00000026728	6.12664795154714	5.97638016075896
ENSMUSG00000003418	1.02378681552689	1.40832862264621
ENSMUSG00000063275	3.78048784256207	3.49134322764114
ENSMUSG00000026718	3.71006204913541	2.95086686244003
ENSMUSG00000103901	1.75318309725014	1.392630620616
ENSMUSG00000026712	2.18759288984494	1.01022156932531
ENSMUSG00000036949	5.24363844130165	5.19906989657682
ENSMUSG00000057914	3.32697701325532	2.75644701010226
ENSMUSG00000070271	4.18651592199888	4.6678901704758
ENSMUSG00000026707	1.80529463677727	1.89065370745831
ENSMUSG00000017418	1.65674346553706	1.59671300156196
ENSMUSG00000026748	4.05720498897182	4.08291562335442
ENSMUSG00000053702	2.767602248148	2.42573973513527
ENSMUSG00000054057	2.20531859795861	3.13418364584846
ENSMUSG00000054074	2.89764568642146	2.50182602684849
ENSMUSG00000026743	3.87655509424649	3.18719755320161
ENSMUSG00000026740	2.690881068681	2.81602308777788
ENSMUSG00000051154	6.03007828115341	5.96209587715709
ENSMUSG00000026739	3.48207789193514	3.15002813226381
ENSMUSG00000037708	2.00939630804818	2.44362071256458
ENSMUSG00000097638	1.6149427985049	2.6900236777714
ENSMUSG00000026737	6.0780717708476	5.2912215450054
ENSMUSG00000026736	2.74642527307192	3.13683315954755
ENSMUSG00000087674	2.46485076184544	2.63169751885242
ENSMUSG00000023094	6.01011560766572	6.4405602292294
ENSMUSG00000043415	4.03355757794927	3.55847975479969
ENSMUSG00000036617	3.19698819221679	2.42822872402039
ENSMUSG00000081128	3.26491319133669	3.16231940106373
ENSMUSG00000036591	4.97110545320159	4.91177667722629
ENSMUSG00000075514	5.08767327958715	5.64165910554209
ENSMUSG00000026679	3.48517500037066	2.82268805933994
ENSMUSG00000048550	3.51992687325024	3.83540600751391
ENSMUSG00000045967	4.6551820563122	4.42937257275507
ENSMUSG00000082516	5.56666591152503	5.46318588042326
ENSMUSG00000083863	4.53414993361893	3.43660594054461
ENSMUSG00000083563	4.64524356153935	4.3512566911752
ENSMUSG00000026787	5.08969087044039	5.09744030958225
ENSMUSG00000026786	1.87181337443021	1.9129866414519
ENSMUSG00000069136	4.84566311221244	4.15649802135187
ENSMUSG00000026784	2.86590624178678	2.80469351580868
ENSMUSG00000058835	5.89901736399382	5.64041844532794
ENSMUSG00000026781	3.4114326046085	2.64852546142334
ENSMUSG00000026775	3.92037692671869	3.8241638344469
ENSMUSG00000102704	2.69219679360889	2.58871676250712
ENSMUSG00000026771	1.59120181181616	0.691015724073022
ENSMUSG00000026986	4.77053509754617	4.92929628761699
ENSMUSG00000026979	0.211940026949176	-0.36507807329545
ENSMUSG00000102591	1.8829423386358	1.77946230753404
ENSMUSG00000084241	3.08434409583043	2.99535349966835
ENSMUSG00000004113	4.72952163232762	4.31856633601395
ENSMUSG00000036893	3.68041051787679	3.51654479921778
ENSMUSG00000026972	5.14326054925653	4.95789798502017
ENSMUSG00000026974	4.41097307180494	4.81517965124441
ENSMUSG00000026975	5.09771157877124	5.54066803545921
ENSMUSG00000036850	7.70209128302637	7.92274695463959
ENSMUSG00000036833	4.21317885726882	3.81772446122001
ENSMUSG00000006476	9.37509597644013	9.86053973912002
ENSMUSG00000078202	3.17211580922272	3.33225522237761
ENSMUSG00000059555	3.40001641282745	2.74485756790267
ENSMUSG00000013465	6.01071168217048	5.88771672328756
ENSMUSG00000036752	9.01666568062621	9.09985285435719
ENSMUSG00000036731	5.12429378043472	5.85017599613931
ENSMUSG00000044628	8.12175227042664	8.49911740729275
ENSMUSG00000006471	3.61351735198719	3.25944802833189
ENSMUSG00000078201	4.50832457121217	5.51799521597134
ENSMUSG00000048707	5.12185396639467	4.67344234534697
ENSMUSG00000026966	7.11786209961341	7.08925200481826
ENSMUSG00000026965	6.93603226244965	6.7488504736327
ENSMUSG00000026959	7.22130981070991	7.36229389994853
ENSMUSG00000085830	4.90639250287081	4.97541691846676
ENSMUSG00000036646	6.30804450220038	6.26881978358838
ENSMUSG00000026958	5.74633932787621	5.5067907866192
ENSMUSG00000026956	4.47699243826987	4.26612408476616
ENSMUSG00000026955	2.47295421632629	2.2464586890521
ENSMUSG00000015085	4.95107509857043	4.90708661324425
ENSMUSG00000015094	7.92172612495684	8.2809757907376
ENSMUSG00000036587	2.5358156134102	2.22453663592137
ENSMUSG00000026944	7.3166767836769	7.15831110221797
ENSMUSG00000047617	6.65379177295128	6.69154952229164
ENSMUSG00000015093	3.94427995824817	3.44302949429352
ENSMUSG00000015090	11.9579988228262	10.8737744551495
ENSMUSG00000015083	3.83773670474978	3.30441265446926
ENSMUSG00000015095	7.0765911966422	7.3267994625845
ENSMUSG00000026942	3.18624788778041	3.00609237777593
ENSMUSG00000015092	8.59845252910746	8.7606382965779
ENSMUSG00000026941	2.54989681756237	1.67185103967018
ENSMUSG00000036504	6.90971899121304	7.23532862762864
ENSMUSG00000029419	6.77168502316113	7.06800614648178
ENSMUSG00000015087	6.97647926352072	6.91629734093007
ENSMUSG00000026940	2.67852773664294	2.98764203345711
ENSMUSG00000026939	5.68938966871847	6.56580933290618
ENSMUSG00000049086	6.10180874726726	6.41499384994258
ENSMUSG00000058740	6.05893748771539	5.68360210973488
ENSMUSG00000026933	4.988194401823	4.71213966409632
ENSMUSG00000036352	5.941132441774	5.94389043320017
ENSMUSG00000026932	5.45377686568193	4.88485159696748
ENSMUSG00000087679	6.99799054745603	6.76967433204253
ENSMUSG00000087595	4.57181965112509	3.66401643664768
ENSMUSG00000026934	2.16534161283807	1.25669685052967
ENSMUSG00000036327	4.31689930859949	4.06908519360593
ENSMUSG00000048038	0.983725046499988	-0.105414896779497
ENSMUSG00000026930	5.8550451282741	5.46306836732146
ENSMUSG00000075467	5.95788279077127	5.8796083540431
ENSMUSG00000026928	3.3454781153642	3.60820149534229
ENSMUSG00000086779	3.53495611016372	3.03370564620907
ENSMUSG00000036281	5.17232784147016	5.40989455178451
ENSMUSG00000085767	4.72670696107479	3.59855631114962
ENSMUSG00000026927	6.92373380040713	6.71232629206298
ENSMUSG00000026926	5.82345591038807	5.28639042823081
ENSMUSG00000026925	4.26947879384806	4.69908194894661
ENSMUSG00000026924	4.73412094561166	4.1102647693496
ENSMUSG00000086714	2.70276826598093	2.6128886827692
ENSMUSG00000026923	2.50785644155884	2.27308116320186
ENSMUSG00000026921	5.83290699153887	5.84065527402512
ENSMUSG00000026922	3.56750773335595	3.61878473754913
ENSMUSG00000036186	6.44482038080078	6.71477703960415
ENSMUSG00000097052	6.39833204922568	6.53168950979551
ENSMUSG00000036160	4.50992796118762	4.12196536918832
ENSMUSG00000015776	5.6947754154445	5.65584306265052
ENSMUSG00000062647	9.12134346668648	9.37526823428858
ENSMUSG00000015790	7.30793958311039	7.34321656115348
ENSMUSG00000014873	5.585795748571	5.27789568787659
ENSMUSG00000014867	6.67353348770952	6.60422984379535
ENSMUSG00000049897	2.41985154556651	2.05929906893236
ENSMUSG00000052406	6.27097123353524	5.62832577979051
ENSMUSG00000014852	1.82963304393836	1.15811862968105
ENSMUSG00000015488	5.42835752762829	5.07794195185669
ENSMUSG00000036067	5.73870212976612	6.20584397107804
ENSMUSG00000036040	1.41726331631824	2.53851898532971
ENSMUSG00000009216	7.15310456704189	7.3714171244774
ENSMUSG00000009614	3.86259776077868	3.62335985838363
ENSMUSG00000009621	3.58549647576151	2.91102203823754
ENSMUSG00000109946	6.06592450436732	6.4493773036376
ENSMUSG00000026918	4.25940190179139	4.31932435887157
ENSMUSG00000026917	5.1005157395516	5.26899339900414
ENSMUSG00000015846	4.79571042568975	5.02652539658299
ENSMUSG00000026837	3.95769467740094	3.85640467627951
ENSMUSG00000026833	9.97513447530812	10.1804745551157
ENSMUSG00000035829	3.94641292619592	3.68066718939785
ENSMUSG00000026831	4.18221728608762	3.7392498394813
ENSMUSG00000035772	5.1557141488707	4.90748464777386
ENSMUSG00000082895	3.47061922405399	3.36713919295223
ENSMUSG00000026829	2.87448287810219	2.77188908782923
ENSMUSG00000063611	3.5327140929112	2.93780558748931
ENSMUSG00000026821	6.30230072515881	6.36961695502329
ENSMUSG00000026816	4.34120646203412	4.77159380986912
ENSMUSG00000026812	4.38027048573291	3.95699842646301
ENSMUSG00000026809	3.7143021954063	3.61170840513335
ENSMUSG00000026807	3.05656445835665	2.97603006342597
ENSMUSG00000035666	4.24112822409965	4.15637483225267
ENSMUSG00000026806	3.21924411624923	2.87972929011004
ENSMUSG00000026805	1.80646129260242	0.897816530294026
ENSMUSG00000083773	3.77319583969632	3.68420524353423
ENSMUSG00000026803	3.05925036239509	2.62294910594089
ENSMUSG00000043535	3.77563501062249	3.19708803252957
ENSMUSG00000035513	5.05868121712788	5.48405703872078
ENSMUSG00000079499	3.39244469457388	2.74792984347549
ENSMUSG00000026799	4.86353933535156	5.10224308450629
ENSMUSG00000039844	6.13839666158217	6.05904817755318
ENSMUSG00000039826	3.96087192979975	3.66583108061547
ENSMUSG00000026798	4.67737005048936	4.89530445619837
ENSMUSG00000059316	6.76938691804319	6.87713405109361
ENSMUSG00000069020	5.49309559309522	5.26281222119665
ENSMUSG00000065485	6.65935378600841	6.55675999573546
ENSMUSG00000039798	3.79155285543734	3.18517429377488
ENSMUSG00000039787	4.09741924760806	3.59228555027687
ENSMUSG00000026790	4.87262848201412	5.01923551620331
ENSMUSG00000019715	5.09300368310008	5.03540577770576
ENSMUSG00000057738	7.69237439951055	7.56534947923957
ENSMUSG00000039715	6.09953827360896	6.39312761949141
ENSMUSG00000054766	6.63332309235401	6.40477788370526
ENSMUSG00000026785	2.19034519047396	1.59768638032936
ENSMUSG00000015335	4.43696557635753	4.38782304349282
ENSMUSG00000039686	6.50558558131094	6.63712750488176
ENSMUSG00000039678	5.35084845108243	5.43260040621699
ENSMUSG00000015337	5.71928971967375	5.66311936244248
ENSMUSG00000039660	5.69745462517794	5.59119450568701
ENSMUSG00000039648	4.79099894376072	4.34991919897559
ENSMUSG00000100747	2.46394893562978	2.94532318410671
ENSMUSG00000007476	4.48355401838781	4.7269745017291
ENSMUSG00000099041	1.68829146809135	1.80017122263154
ENSMUSG00000079484	4.53879583856403	3.65406722349079
ENSMUSG00000075419	5.19648327239007	5.38237955623327
ENSMUSG00000052533	3.76547181598991	3.68307643480539
ENSMUSG00000026860	8.02952266904297	8.16001294302415
ENSMUSG00000026858	5.82527387750511	5.84590787034528
ENSMUSG00000026856	4.89744248315343	4.56519992703857
ENSMUSG00000026853	5.51512907496149	5.41234917513858
ENSMUSG00000087435	4.40002240374291	4.53452261417531
ENSMUSG00000039515	7.45468892092219	7.6360120467052
ENSMUSG00000089762	5.22366046605243	4.78995361033751
ENSMUSG00000047363	3.83160912503281	3.75991115123609
ENSMUSG00000044320	2.48323619859405	2.98756466208147
ENSMUSG00000026857	5.41672746108234	5.56427294269727
ENSMUSG00000039483	5.11694742062386	5.23593188453585
ENSMUSG00000039476	3.30906381200572	2.48597641015106
ENSMUSG00000050737	3.06540691510517	2.23044325982872
ENSMUSG00000026848	5.17654457623892	5.00722725993008
ENSMUSG00000026849	6.17975476800904	6.49382890604739
ENSMUSG00000026851	6.47848870233367	6.60130584810346
ENSMUSG00000026854	5.70958623261429	5.74479858230075
ENSMUSG00000075415	5.47028235671708	5.15300682920205
ENSMUSG00000087269	4.53879167987324	3.7333176188672
ENSMUSG00000000194	4.28239399598608	4.15464056903921
ENSMUSG00000062661	8.25698404777822	8.2254657215322
ENSMUSG00000055632	-0.453388133974219	-0.318887923541826
ENSMUSG00000076441	5.99677661788158	6.05215436846575
ENSMUSG00000026843	4.05212802304404	3.68559446906068
ENSMUSG00000039356	4.77467264787659	4.41316798175253
ENSMUSG00000026842	4.42048643339969	4.43979083959651
ENSMUSG00000043102	1.74405959778679	1.64450144714741
ENSMUSG00000026841	6.11595901749701	7.09085995586985
ENSMUSG00000026840	2.9864613348805	2.44697335266893
ENSMUSG00000001864	2.94012743168539	3.5305403403499
ENSMUSG00000001855	4.24300974354023	3.62463400489484
ENSMUSG00000050592	1.38303077053261	1.4746371554002
ENSMUSG00000051373	5.97806361987654	6.05220157053346
ENSMUSG00000039262	6.52245179428598	6.44033218797958
ENSMUSG00000039254	4.09148120887196	3.76224681668958
ENSMUSG00000002550	6.21486226923214	5.9909494500334
ENSMUSG00000044627	6.48324565134584	6.47028322975102
ENSMUSG00000002546	6.2278720050917	6.15894081252348
ENSMUSG00000026825	9.66235294592633	9.8830817312348
ENSMUSG00000039205	5.24136664668901	5.27077238253971
ENSMUSG00000039195	7.92457991575522	7.74002873472151
ENSMUSG00000026822	2.56946526413271	1.47192127105838
ENSMUSG00000026820	5.0350971738331	5.50757647879795
ENSMUSG00000026819	4.82780131529993	4.80850169166965
ENSMUSG00000039164	2.43809750423741	2.25629151158994
ENSMUSG00000039157	6.09862326379466	5.95727205185683
ENSMUSG00000026810	6.69666410120534	6.88080009534949
ENSMUSG00000046854	3.80319564193184	3.81512758294562
ENSMUSG00000079442	4.45813621922552	4.61859466427811
ENSMUSG00000026811	6.91101677261773	6.87253695987312
ENSMUSG00000026817	7.63567006409292	7.59925643577075
ENSMUSG00000026814	5.13787161507559	4.90025493982912
ENSMUSG00000009566	3.41537478441094	4.0986666838623
ENSMUSG00000009555	6.62805065477691	6.67227405331981
ENSMUSG00000059013	4.28628100799079	4.46705895005811
ENSMUSG00000009551	3.44141048940776	3.1665681980545
ENSMUSG00000039021	1.73945579483524	0.781480740119182
ENSMUSG00000009563	5.29031472561944	5.19423989169982
ENSMUSG00000053746	4.76999995161513	4.40442264607414
ENSMUSG00000038987	2.14788834145844	3.05042267936539
ENSMUSG00000026797	8.95810386957356	8.78442679742421
ENSMUSG00000087496	4.32852929063266	4.22897113999327
ENSMUSG00000026796	5.72008304577289	5.54549679361014
ENSMUSG00000026792	4.77280485239265	4.81359219181632
ENSMUSG00000038900	8.17501501922141	8.47963788352909
ENSMUSG00000026791	5.07145111535189	5.44551590993234
ENSMUSG00000038860	4.43524665140038	3.76716507339873
ENSMUSG00000038831	4.73559832257853	4.18552896323153
ENSMUSG00000004105	3.10498415834844	2.12381653413472
ENSMUSG00000068966	2.92781543309539	2.16366058072556
ENSMUSG00000026788	3.91933461549435	3.63767728109942
ENSMUSG00000086939	5.32036932885009	5.23983493391941
ENSMUSG00000038765	1.48406114535053	0.904007405472338
ENSMUSG00000038740	5.82773460552349	6.10396073775212
ENSMUSG00000087461	1.37773376647857	1.85910801495549
ENSMUSG00000038718	2.65930705031218	2.27989259751592
ENSMUSG00000038696	5.26494636148441	5.06822942066244
ENSMUSG00000081992	3.6190216919732	4.01031581927764
ENSMUSG00000026867	3.98444547274054	3.35735305072805
ENSMUSG00000026864	7.90021645247518	7.13423391736753
ENSMUSG00000070953	5.01520376262301	4.6126681687004
ENSMUSG00000035949	4.75257678036433	4.71715027361073
ENSMUSG00000026869	4.44901452749192	4.19282584491237
ENSMUSG00000026870	2.00601004841439	1.90341625814143
ENSMUSG00000026873	1.21916671321419	1.12719164423277
ENSMUSG00000026875	0.412552587108131	0.319714024897383
ENSMUSG00000057110	2.24341532358048	2.33415941437147
ENSMUSG00000026878	5.01103255700477	4.82146063174267
ENSMUSG00000026879	6.91064277214487	6.63497052136436
ENSMUSG00000026880	5.00321465166086	4.90127982317621
ENSMUSG00000075391	4.40174449294647	3.7125794020859
ENSMUSG00000035778	3.41879000500051	2.56683660323732
ENSMUSG00000086555	3.33117462893037	4.19686627404879
ENSMUSG00000026883	5.69403317702907	5.71653871529106
ENSMUSG00000026885	4.86804659548554	5.09932511072099
ENSMUSG00000026895	8.96850346969397	8.77407825293003
ENSMUSG00000026894	4.61567307043337	3.67910304410965
ENSMUSG00000026890	3.43808327546347	3.6710181126695
ENSMUSG00000026889	4.66858911905196	4.16013225096195
ENSMUSG00000026887	3.44272020889107	3.86749708343739
ENSMUSG00000047250	4.20112582378266	4.1106372349739
ENSMUSG00000083716	4.59059659718597	4.51155475238284
ENSMUSG00000009030	3.73841704839258	3.06739346340962
ENSMUSG00000075376	2.60579418358395	1.88590777221377
ENSMUSG00000066798	2.41646089406547	1.53644898856122
ENSMUSG00000050714	0.884838991661908	-0.0559372052301192
ENSMUSG00000035437	3.96024488068397	4.03548939874585
ENSMUSG00000026915	4.64958476441241	4.06617383907155
ENSMUSG00000053164	1.6528321541102	1.55999359189946
ENSMUSG00000035403	3.11376856183461	1.94855010750722
ENSMUSG00000035392	4.35422802671984	4.32185895818995
ENSMUSG00000000247	5.61729628367191	5.75030364399724
ENSMUSG00000026749	3.81156490181577	4.0378090224618
ENSMUSG00000026750	6.37006066091802	6.67022925116612
ENSMUSG00000063972	2.26792691135456	1.6252231540862
ENSMUSG00000046618	2.17457978965477	2.10818529540089
ENSMUSG00000035295	1.77282384342465	2.36280257210902
ENSMUSG00000062997	8.93485178165826	8.97767590618214
ENSMUSG00000026755	6.31479427794178	6.21855293145778
ENSMUSG00000026754	3.67882460336121	3.62284317064324
ENSMUSG00000035236	1.57445454275102	1.51668026721114
ENSMUSG00000026753	4.88114018898885	4.52078771103727
ENSMUSG00000082536	4.31515936519155	4.25114202063525
ENSMUSG00000049252	1.0764118159779	0.486418685277297
ENSMUSG00000080994	3.0759165819506	3.97564160725163
ENSMUSG00000049744	1.61991717445785	1.83895775594121
ENSMUSG00000036890	4.04625530101451	3.5181356266734
ENSMUSG00000026872	2.83765873461727	2.41566562718887
ENSMUSG00000052248	3.76852801738442	3.35263765786495
ENSMUSG00000052155	3.52678827866043	3.47235868788038
ENSMUSG00000026761	3.44008103727529	2.57886469448313
ENSMUSG00000036792	2.87773350921547	2.32408486836094
ENSMUSG00000081272	3.16580512191519	3.07001178310865
ENSMUSG00000069495	4.26963080119718	3.87185395659189
ENSMUSG00000026764	7.75705073308328	7.48622477344514
ENSMUSG00000026765	3.81963913803334	3.96041490958054
ENSMUSG00000050447	3.80507063503043	3.07831022857845
ENSMUSG00000026766	6.33114344926777	6.05568795744224
ENSMUSG00000017144	3.44615236814532	2.98593947877234
ENSMUSG00000087701	5.14973568945764	5.07335821377358
ENSMUSG00000036249	4.30655289145194	4.40606883356049
ENSMUSG00000026946	3.65450096489869	3.2061275789557
ENSMUSG00000053475	4.49860723672286	4.20402938727771
ENSMUSG00000036202	1.14887971808329	1.06845826507472
ENSMUSG00000026950	-1.18511219641521	-1.87427728727578
ENSMUSG00000036093	4.23859560855832	3.66724144178493
